codigo_entidad,nombre_entidad,departamento,tipo,grupo_eta,ingresos_total,recursos_propios,recursos_especificos,recursos_especificos_gam_gaioc,otros_recursos_especificos,transferencias_tgn,coparticipacion,idh,regalias,otros_recursos,autonomia_fiscal_pct,autonomia_fiscal_aplica,autonomia_fiscal_base,dependencia_tgn_pct,coparticipacion_pct,idh_pct,regalias_pct,recursos_especificos_pct,recursos_especificos_gam_gaioc_pct,otros_recursos_especificos_pct
"1517","Gobierno Autónomo Municipal de Cotagaita","Potosí","municipal","GAM",41484146.0,1650000.0,3678488.0,1650000.0,0.0,37805658.0,31168202.0,5835236.0,2028488.0,802220.0,3.977423,True,"20/210 Recursos Específicos GAM/GAIOC",91.132786,75.132804,14.066183,4.889791,8.867214,3.977423,0.0
"1507","Gobierno Autónomo Municipal de Llallagua","Potosí","municipal","GAM",60503562.0,17225438.0,18989213.0,17225438.0,800000.0,41514349.0,34561277.0,6914537.0,963775.0,38535.0,28.470122,True,"20/210 Recursos Específicos GAM/GAIOC",68.614719,57.122715,11.428314,1.592923,31.385281,28.470122,1.322236
"1535","Gobierno Autónomo Municipal de Llica","Potosí","municipal","GAM",5316867.0,362500.0,374960.0,362500.0,0.0,4941907.0,4169135.0,700272.0,12460.0,72500.0,6.817925,True,"20/210 Recursos Específicos GAM/GAIOC",92.947727,78.413378,13.170764,0.234349,7.052273,6.817925,0.0
"1524","Gobierno Autónomo Municipal de Mojinete","Potosí","municipal","GAM",1237707.0,17000.0,172847.0,17000.0,0.0,1064860.0,876870.0,169990.0,155847.0,18000.0,1.373508,True,"20/210 Recursos Específicos GAM/GAIOC",86.034902,70.846331,13.734268,12.591591,13.965098,1.373508,0.0
"1514","Gobierno Autónomo Municipal de Ocurí","Potosí","municipal","GAM",14867447.0,70000.0,261668.0,70000.0,10000.0,14605779.0,12144429.0,2389674.0,181668.0,71676.0,0.470827,True,"20/210 Recursos Específicos GAM/GAIOC",98.239994,81.684697,16.073197,1.221918,1.760006,0.470827,0.067261
"1513","Gobierno Autónomo Municipal de Pocoata","Potosí","municipal","GAM",37323341.0,100000.0,100926.0,100000.0,0.0,37222415.0,27563898.0,5373649.0,926.0,4284868.0,0.267929,True,"20/210 Recursos Específicos GAM/GAIOC",99.72959,73.851636,14.397556,0.002481,0.27041,0.267929,0.0
"1532","Gobierno Autónomo Municipal de Porco","Potosí","municipal","GAM",29845352.0,1174290.0,14556069.0,1174290.0,0.0,15289283.0,12847079.0,2432754.0,13381779.0,9450.0,3.934583,True,"20/210 Recursos Específicos GAM/GAIOC",51.228355,43.045493,8.151199,44.837062,48.771645,3.934583,0.0
"1501","Gobierno Autónomo Municipal de Potosí","Potosí","municipal","GAM",393195227.0,113359373.0,163194235.0,113359373.0,0.0,229066992.0,189020075.0,36315997.0,49834862.0,3730920.0,28.830302,True,"20/210 Recursos Específicos GAM/GAIOC",58.257826,48.07283,9.236124,12.67433,41.504633,28.830302,0.0
"1528","Gobierno Autónomo Municipal de Puna (Villa Talavera)","Potosí","municipal","GAM",17396501.0,380000.0,560915.0,380000.0,0.0,16835586.0,14093055.0,2719508.0,180915.0,23023.0,2.184347,True,"20/210 Recursos Específicos GAM/GAIOC",96.775702,81.01086,15.6325,1.039951,3.224298,2.184347,0.0
"1512","Gobierno Autónomo Municipal de Ravelo","Potosí","municipal","GAM",18645113.0,408183.0,408183.0,408183.0,0.0,18236930.0,14217986.0,3090680.0,0.0,928264.0,2.189222,True,"20/210 Recursos Específicos GAM/GAIOC",97.810778,76.255832,16.576354,0.0,2.189222,2.189222,0.0
"1526","Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca)","Potosí","municipal","GAM",18065632.0,220000.0,310619.0,220000.0,80000.0,17755013.0,14889751.0,2858894.0,10619.0,6368.0,1.217782,True,"20/210 Recursos Específicos GAM/GAIOC",98.280608,82.420316,15.825043,0.05878,1.719392,1.217782,0.44283
"1538","Gobierno Autónomo Municipal de San Agustín","Potosí","municipal","GAM",2290357.0,73000.0,157959.0,73000.0,497.0,2132398.0,1761693.0,352455.0,84462.0,18250.0,3.187276,True,"20/210 Recursos Específicos GAM/GAIOC",93.103302,76.917834,15.388649,3.687722,6.896698,3.187276,0.0217
"1525","Gobierno Autónomo Municipal de San Antonio de Esmoruco","Potosí","municipal","GAM",2254656.0,100000.0,264850.0,100000.0,0.0,1989806.0,1613708.0,322848.0,164850.0,53250.0,4.435266,True,"20/210 Recursos Específicos GAM/GAIOC",88.253197,71.572249,14.319169,7.311537,11.746803,4.435266,0.0
"1523","Gobierno Autónomo Municipal de San Pablo de Lípez","Potosí","municipal","GAM",3842453.0,182030.0,614698.0,182030.0,12000.0,3227755.0,2632206.0,565299.0,420668.0,30250.0,4.737338,True,"20/210 Recursos Específicos GAM/GAIOC",84.002459,68.503271,14.71193,10.947902,15.997541,4.737338,0.312301
"1515","Gobierno Autónomo Municipal de San Pedro de Buena Vista","Potosí","municipal","GAM",48207623.0,600000.0,831825.0,600000.0,80000.0,47375798.0,23831602.0,4650775.0,151825.0,18893421.0,1.244616,True,"20/210 Recursos Específicos GAM/GAIOC",98.274495,49.435339,9.647385,0.31494,1.725505,1.244616,0.165949
"1541","Gobierno Autónomo Municipal de San Pedro de Macha","Potosí","municipal","GAM",23743424.0,300000.0,319297.0,300000.0,0.0,23424127.0,17403267.0,3481802.0,19297.0,2539058.0,1.263508,True,"20/210 Recursos Específicos GAM/GAIOC",98.655219,73.297209,14.664279,0.081273,1.344781,1.263508,0.0
"1522","Gobierno Autónomo Municipal de San Pedro de Quemes","Potosí","municipal","GAM",5985878.0,243426.0,261426.0,243426.0,18000.0,5724452.0,1332701.0,266628.0,0.0,4125123.0,4.066672,True,"20/210 Recursos Específicos GAM/GAIOC",95.632621,22.264086,4.454284,0.0,4.367379,4.066672,0.300708
"1510","Gobierno Autónomo Municipal de Tacobamba","Potosí","municipal","GAM",16412622.0,35000.0,626056.0,35000.0,10000.0,15786566.0,12164640.0,2363228.0,581056.0,1258698.0,0.213251,True,"20/210 Recursos Específicos GAM/GAIOC",96.185521,74.117591,14.398845,3.5403,3.814479,0.213251,0.060929
"1536","Gobierno Autónomo Municipal de Tahua","Potosí","municipal","GAM",1620696.0,50000.0,51271.0,50000.0,0.0,1569425.0,1297783.0,259642.0,1271.0,12000.0,3.085094,True,"20/210 Recursos Específicos GAM/GAIOC",96.836483,80.075659,16.020401,0.078423,3.163517,3.085094,0.0
"1502","Gobierno Autónomo Municipal de Tinguipaya","Potosí","municipal","GAM",39168376.0,330700.0,2018938.0,330700.0,32000.0,37149438.0,31617349.0,4795150.0,1656238.0,736939.0,0.844304,True,"20/210 Recursos Específicos GAM/GAIOC",94.84549,80.721623,12.242402,4.228508,5.15451,0.844304,0.081699
"1531","Gobierno Autónomo Municipal de Tomave","Potosí","municipal","GAM",8885091.0,70000.0,579113.0,70000.0,80000.0,8305978.0,6993905.0,1299210.0,429113.0,12863.0,0.787837,True,"20/210 Recursos Específicos GAM/GAIOC",93.482194,78.715063,14.62236,4.829585,6.517806,0.787837,0.900385
"1516","Gobierno Autónomo Municipal de Toro Toro","Potosí","municipal","GAM",14595571.0,300000.0,551427.0,300000.0,20000.0,14044144.0,9311557.0,1782900.0,231427.0,2949687.0,2.055418,True,"20/210 Recursos Específicos GAM/GAIOC",96.221957,63.797141,12.215349,1.585597,3.778043,2.055418,0.137028
"1519","Gobierno Autónomo Municipal de Tupiza","Potosí","municipal","GAM",64026962.0,11337287.0,15796596.0,11337287.0,550000.0,48230366.0,37853540.0,7573207.0,3909309.0,2803619.0,17.707051,True,"20/210 Recursos Específicos GAM/GAIOC",75.328213,59.12125,11.828153,6.105723,24.671787,17.707051,0.859013
"1505","Gobierno Autónomo Municipal de Uncía","Potosí","municipal","GAM",42020650.0,3431653.0,4213982.0,3431653.0,0.0,37806668.0,22357737.0,5413489.0,782329.0,10035442.0,8.166587,True,"20/210 Recursos Específicos GAM/GAIOC",89.97164,53.206547,12.882925,1.861773,10.02836,8.166587,0.0
"1504","Gobierno Autónomo Municipal de Urmiri","Potosí","municipal","GAM",4488097.0,184806.0,184806.0,184806.0,0.0,4303291.0,3629374.0,655917.0,0.0,18000.0,4.117692,True,"20/210 Recursos Específicos GAM/GAIOC",95.882308,80.866657,14.614591,0.0,4.117692,4.117692,0.0
"1530","Gobierno Autónomo Municipal de Uyuni","Potosí","municipal","GAM",61108753.0,9910858.0,12503988.0,9910858.0,321451.0,48604765.0,33496385.0,6792928.0,2271679.0,8315452.0,16.218393,True,"20/210 Recursos Específicos GAM/GAIOC",79.538139,54.814382,11.116129,3.717436,20.461861,16.218393,0.526031
"1537","Gobierno Autónomo Municipal de Villazón","Potosí","municipal","GAM",72813971.0,17932192.0,19185018.0,17932192.0,955088.0,50190949.0,41949494.0,8202104.0,297738.0,39351.0,24.627406,True,"20/210 Recursos Específicos GAM/GAIOC",68.930383,57.611875,11.264465,0.408902,26.34799,24.627406,1.311682
"1518","Gobierno Autónomo Municipal de Vitichi","Potosí","municipal","GAM",10592641.0,250000.0,297458.0,250000.0,0.0,10295183.0,8398596.0,1680274.0,47458.0,216313.0,2.360129,True,"20/210 Recursos Específicos GAM/GAIOC",97.191843,79.287082,15.862654,0.448028,2.808157,2.360129,0.0
"1503","Gobierno Autónomo Municipal de Yocalla","Potosí","municipal","GAM",13179641.0,280000.0,448271.0,280000.0,30000.0,11606029.0,9744109.0,1849432.0,138271.0,12488.0,2.124489,True,"20/210 Recursos Específicos GAM/GAIOC",88.060282,73.933038,14.032491,1.049126,3.401238,2.124489,0.227624
"907","Gobierno Autónomo Departamental de Santa Cruz","Santa Cruz","departamental","GAD",2104684571.0,None,704136439.0,0.0,152316385.0,1125598535.0,0.0,52912742.0,551820054.0,1072685793.0,None,False,"No calculado para entidades no GAM/GAIOC",53.480628,0.0,2.514046,26.218658,33.455675,0.0,7.237017
"3702","Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae","Santa Cruz","indigena_originario_campesino","GAIOC",19326257.0,150000.0,160411.0,150000.0,10411.0,19165846.0,12611196.0,1147086.0,0.0,5407564.0,0.776146,True,"20/210 Recursos Específicos GAM/GAIOC",99.169984,65.254208,5.935376,0.0,0.830016,0.776146,0.05387
"3701","Gobierno Autónomo Indígena Originario Campesino de Charagua Iyambae","Santa Cruz","indigena_originario_campesino","GAIOC",38611940.0,2500000.0,2678556.0,2500000.0,178556.0,35933384.0,32641622.0,2969007.0,0.0,322755.0,6.474681,True,"20/210 Recursos Específicos GAM/GAIOC",93.062882,84.537638,7.689349,0.0,6.937118,6.474681,0.462437
"1745","Gobierno Autónomo Municipal de Ascención de Guarayos","Santa Cruz","municipal","GAM",41847791.0,6000000.0,6744698.0,6000000.0,744698.0,35103093.0,28268566.0,2571244.0,0.0,4263283.0,14.337674,True,"20/210 Recursos Específicos GAM/GAIOC",83.882786,67.550916,6.144277,0.0,16.117214,14.337674,1.77954
"1724","Gobierno Autónomo Municipal de Boyuibe","Santa Cruz","municipal","GAM",5737583.0,400000.0,400000.0,400000.0,0.0,5337583.0,4848219.0,468701.0,0.0,20663.0,6.971577,True,"20/210 Recursos Específicos GAM/GAIOC",93.028423,84.499327,8.168962,0.0,6.971577,6.971577,0.0
"1710","Gobierno Autónomo Municipal de Buena Vista","Santa Cruz","municipal","GAM",26553990.0,3350215.0,3471786.0,3350215.0,121571.0,23082204.0,11295122.0,1027379.0,0.0,10759703.0,12.616616,True,"20/210 Recursos Específicos GAM/GAIOC",86.925558,42.53644,3.869019,0.0,13.074442,12.616616,0.457826
"1720","Gobierno Autónomo Municipal de Cabezas","Santa Cruz","municipal","GAM",35215475.0,6789555.0,6929357.0,6789555.0,139802.0,28286118.0,25905785.0,2356331.0,0.0,24002.0,19.280032,True,"20/210 Recursos Específicos GAM/GAIOC",80.322977,73.563639,6.691181,0.0,19.677023,19.280032,0.39699
"1723","Gobierno Autónomo Municipal de Camiri","Santa Cruz","municipal","GAM",41500000.0,11375000.0,11585158.0,11375000.0,210158.0,29914842.0,27354072.0,2519460.0,0.0,41310.0,27.409639,True,"20/210 Recursos Específicos GAM/GAIOC",72.083957,65.913427,6.070988,0.0,27.916043,27.409639,0.506405
"1756","Gobierno Autónomo Municipal de Colpa Bélgica","Santa Cruz","municipal","GAM",26049039.0,20568226.0,20568275.0,20568226.0,49.0,5480764.0,5004905.0,455234.0,0.0,20625.0,78.959635,True,"20/210 Recursos Específicos GAM/GAIOC",21.040177,19.213396,1.747604,0.0,78.959823,78.959635,0.000188
"1741","Gobierno Autónomo Municipal de Comarapa","Santa Cruz","municipal","GAM",24151388.0,3786226.0,3886942.0,3786226.0,100716.0,20264446.0,14243194.0,1295529.0,0.0,4725723.0,15.677053,True,"20/210 Recursos Específicos GAM/GAIOC",83.905927,58.974639,5.364201,0.0,16.094073,15.677053,0.41702
"1737","Gobierno Autónomo Municipal de Concepción","Santa Cruz","municipal","GAM",40278991.0,6000000.0,7546979.0,6000000.0,1496639.0,32732012.0,25032005.0,2276854.0,50340.0,5423153.0,14.896103,True,"20/210 Recursos Específicos GAM/GAIOC",81.263237,62.146554,5.652709,0.124978,18.736763,14.896103,3.715681
"1702","Gobierno Autónomo Municipal de Cotoca","Santa Cruz","municipal","GAM",175825894.0,69008285.0,69665445.0,69008285.0,657160.0,106160449.0,88368990.0,8037842.0,0.0,9753617.0,39.248079,True,"20/210 Recursos Específicos GAM/GAIOC",60.378165,50.259372,4.571478,0.0,39.621835,39.248079,0.373756
"1755","Gobierno Autónomo Municipal de Cuatro Cañadas","Santa Cruz","municipal","GAM",54863501.0,15965000.0,16610981.0,15965000.0,645981.0,38199447.0,21000646.0,1910171.0,0.0,15288630.0,29.099492,True,"20/210 Recursos Específicos GAM/GAIOC",69.626339,38.277991,3.481679,0.0,30.276925,29.099492,1.177433
"1721","Gobierno Autónomo Municipal de Cuevo","Santa Cruz","municipal","GAM",4926870.0,265000.0,300000.0,265000.0,35000.0,4626870.0,4152823.0,374547.0,0.0,99500.0,5.378668,True,"20/210 Recursos Específicos GAM/GAIOC",93.910941,84.289275,7.602129,0.0,6.089059,5.378668,0.71039
"1751","Gobierno Autónomo Municipal de El Carmen Rivero Tórrez","Santa Cruz","municipal","GAM",20922082.0,2925000.0,3387277.0,2925000.0,462277.0,11817877.0,7358774.0,680242.0,0.0,3778861.0,13.980444,True,"20/210 Recursos Específicos GAM/GAIOC",56.485186,35.172284,3.251311,0.0,16.189961,13.980444,2.209517
"1747","Gobierno Autónomo Municipal de El Puente","Santa Cruz","municipal","GAM",20523153.0,2730000.0,2734669.0,2730000.0,4669.0,17788484.0,14311367.0,1301729.0,0.0,2175388.0,13.30205,True,"20/210 Recursos Específicos GAM/GAIOC",86.6752,69.732789,6.342734,0.0,13.3248,13.30205,0.02275
"1705","Gobierno Autónomo Municipal de El Torno","Santa Cruz","municipal","GAM",91566756.0,24861411.0,27840573.0,24861411.0,2888835.0,63131303.0,46189782.0,4201318.0,90327.0,12740203.0,27.151132,True,"20/210 Recursos Específicos GAM/GAIOC",68.945659,50.443834,4.588257,0.098646,30.404673,27.151132,3.154895
"1753","Gobierno Autónomo Municipal de Fernández Alonso","Santa Cruz","municipal","GAM",19507502.0,6200000.0,6200141.0,6200000.0,141.0,13307361.0,12158925.0,1105948.0,0.0,42488.0,31.782644,True,"20/210 Recursos Específicos GAM/GAIOC",68.216633,62.329482,5.669347,0.0,31.783367,31.782644,0.000723
"1735","Gobierno Autónomo Municipal de General Agustín Saavedra","Santa Cruz","municipal","GAM",28924415.0,11670786.0,11920929.0,11670786.0,250143.0,17003486.0,13487821.0,1213178.0,0.0,2302487.0,40.349255,True,"20/210 Recursos Específicos GAM/GAIOC",58.785929,46.631266,4.194304,0.0,41.214071,40.349255,0.864816
"1704","Gobierno Autónomo Municipal de La Guardia","Santa Cruz","municipal","GAM",257239659.0,71200000.0,72706257.0,71200000.0,1505494.0,172832165.0,129229905.0,12463233.0,763.0,31139027.0,27.678469,True,"20/210 Recursos Específicos GAM/GAIOC",67.187216,50.237162,4.844989,0.000297,28.264015,27.678469,0.58525
"1718","Gobierno Autónomo Municipal de Lagunillas","Santa Cruz","municipal","GAM",9443826.0,50000.0,52767.0,50000.0,2767.0,9391059.0,4913453.0,446917.0,0.0,4030689.0,0.529446,True,"20/210 Recursos Específicos GAM/GAIOC",99.441254,52.028203,4.732372,0.0,0.558746,0.529446,0.0293
"1732","Gobierno Autónomo Municipal de Mairana","Santa Cruz","municipal","GAM",15445949.0,2500000.0,2500000.0,2500000.0,0.0,12945949.0,10585124.0,962799.0,0.0,1398026.0,16.185474,True,"20/210 Recursos Específicos GAM/GAIOC",83.814526,68.530098,6.233343,0.0,16.185474,16.185474,0.0
"1736","Gobierno Autónomo Municipal de Mineros","Santa Cruz","municipal","GAM",33974300.0,7950989.0,7951115.0,7950989.0,126.0,26023185.0,18898087.0,1718927.0,0.0,5406171.0,23.402952,True,"20/210 Recursos Específicos GAM/GAIOC",76.596677,55.624655,5.059492,0.0,23.403323,23.402952,0.000371
"1734","Gobierno Autónomo Municipal de Montero","Santa Cruz","municipal","GAM",216889857.0,78999654.0,80822945.0,78999654.0,1822001.0,135794359.0,113819267.0,10644927.0,1290.0,11330165.0,36.423858,True,"20/210 Recursos Específicos GAM/GAIOC",62.609825,52.477911,4.907987,0.000595,37.264511,36.423858,0.840058
"1727","Gobierno Autónomo Municipal de Moro Moro","Santa Cruz","municipal","GAM",4354001.0,400000.0,400000.0,400000.0,0.0,3954001.0,2337008.0,212569.0,0.0,1404424.0,9.186952,True,"20/210 Recursos Específicos GAM/GAIOC",90.813048,53.674953,4.882153,0.0,9.186952,9.186952,0.0
"1748","Gobierno Autónomo Municipal de Okinawa Uno","Santa Cruz","municipal","GAM",13560292.0,4000000.0,4005012.0,4000000.0,5012.0,9555280.0,8736136.0,794619.0,0.0,24525.0,29.49789,True,"20/210 Recursos Específicos GAM/GAIOC",70.465149,64.424394,5.859896,0.0,29.534851,29.49789,0.036961
"1714","Gobierno Autónomo Municipal de Pailón","Santa Cruz","municipal","GAM",85183116.0,18500001.0,19755658.0,18500001.0,1254543.0,65427458.0,47351992.0,4110498.0,1114.0,13964968.0,21.71792,True,"20/210 Recursos Específicos GAM/GAIOC",76.808012,55.588471,4.825484,0.001308,23.191988,21.71792,1.47276
"1731","Gobierno Autónomo Municipal de Pampa Grande","Santa Cruz","municipal","GAM",11020084.0,1400000.0,1403793.0,1400000.0,0.0,9616291.0,8022812.0,729737.0,3793.0,863742.0,12.704077,True,"20/210 Recursos Específicos GAM/GAIOC",87.261504,72.801732,6.621882,0.034419,12.738496,12.704077,0.0
"1703","Gobierno Autónomo Municipal de Porongo (Ayacucho)","Santa Cruz","municipal","GAM",159088092.0,128864213.0,128970277.0,128864213.0,106064.0,29222140.0,26825747.0,2378922.0,0.0,17471.0,81.001797,True,"20/210 Recursos Específicos GAM/GAIOC",18.368528,16.862197,1.495349,0.0,81.068467,81.001797,0.06667
"1716","Gobierno Autónomo Municipal de Portachuelo","Santa Cruz","municipal","GAM",28807102.0,10000000.0,10000366.0,10000000.0,366.0,18806736.0,17217038.0,1566022.0,0.0,23676.0,34.713662,True,"20/210 Recursos Específicos GAM/GAIOC",65.285068,59.766644,5.436236,0.0,34.714932,34.713662,0.001271
"1728","Gobierno Autónomo Municipal de Postrer Valle","Santa Cruz","municipal","GAM",1757150.0,60000.0,60928.0,60000.0,928.0,1696222.0,1493158.0,135814.0,0.0,67250.0,3.41462,True,"20/210 Recursos Específicos GAM/GAIOC",96.532567,84.976126,7.729221,0.0,3.467433,3.41462,0.052813
"1729","Gobierno Autónomo Municipal de Pucara","Santa Cruz","municipal","GAM",2055912.0,150000.0,150000.0,150000.0,0.0,1905912.0,1670241.0,151921.0,0.0,83750.0,7.296032,True,"20/210 Recursos Específicos GAM/GAIOC",92.703968,81.24088,7.38947,0.0,7.296032,7.296032,0.0
"1744","Gobierno Autónomo Municipal de Puerto Quijarro","Santa Cruz","municipal","GAM",45697585.0,12000000.0,12000000.0,12000000.0,0.0,31547320.0,14820171.0,1348009.0,0.0,15379140.0,26.259593,True,"20/210 Recursos Específicos GAM/GAIOC",69.034983,32.430972,2.949847,0.0,26.259593,26.259593,0.0
"1743","Gobierno Autónomo Municipal de Puerto Suárez","Santa Cruz","municipal","GAM",25197005.0,7956936.0,9415567.0,7956936.0,281650.0,15781438.0,14447713.0,1314131.0,1176981.0,19594.0,31.578896,True,"20/210 Recursos Específicos GAM/GAIOC",62.632198,57.339009,5.215425,4.671115,37.367802,31.578896,1.117792
"1733","Gobierno Autónomo Municipal de Quirusillas","Santa Cruz","municipal","GAM",3096414.0,250000.0,250000.0,250000.0,0.0,2846414.0,2573120.0,234044.0,0.0,39250.0,8.073856,True,"20/210 Recursos Específicos GAM/GAIOC",91.926144,83.099999,7.55855,0.0,8.073856,8.073856,0.0
"1715","Gobierno Autónomo Municipal de Roboré","Santa Cruz","municipal","GAM",20940824.0,3267920.0,3804947.0,3267920.0,537027.0,16990053.0,15547628.0,1414177.0,0.0,28248.0,15.605499,True,"20/210 Recursos Específicos GAM/GAIOC",81.133641,74.245541,6.753206,0.0,18.169997,15.605499,2.564498
"1742","Gobierno Autónomo Municipal de Saipina","Santa Cruz","municipal","GAM",7443749.0,1327700.0,1557700.0,1327700.0,230000.0,5614174.0,5090666.0,506033.0,0.0,17475.0,17.836442,True,"20/210 Recursos Específicos GAM/GAIOC",75.421323,68.388469,6.798093,0.0,20.926283,17.836442,3.089841
"1730","Gobierno Autónomo Municipal de Samaipata","Santa Cruz","municipal","GAM",19597083.0,7217818.0,7425505.0,7217818.0,200181.0,12171578.0,9821917.0,893379.0,7506.0,1456282.0,36.831083,True,"20/210 Recursos Específicos GAM/GAIOC",62.109131,50.119281,4.558735,0.038302,37.890869,36.831083,1.021484
"1749","Gobierno Autónomo Municipal de San Antonio de Lomerio","Santa Cruz","municipal","GAM",6095105.0,180000.0,223533.0,180000.0,43533.0,5871572.0,5375934.0,479888.0,0.0,15750.0,2.953189,True,"20/210 Recursos Específicos GAM/GAIOC",96.332582,88.200843,7.873334,0.0,3.667418,2.953189,0.714229
"1711","Gobierno Autónomo Municipal de San Carlos","Santa Cruz","municipal","GAM",25580506.0,5310000.0,6788783.0,5310000.0,1478783.0,17261554.0,15794548.0,1436636.0,0.0,30370.0,20.757994,True,"20/210 Recursos Específicos GAM/GAIOC",67.47933,61.744471,5.616136,0.0,26.538893,20.757994,5.780898
"1707","Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)","Santa Cruz","municipal","GAM",77924456.0,10320000.0,15489334.0,10320000.0,5162300.0,62280555.0,56759568.0,5462695.0,7034.0,58292.0,13.243596,True,"20/210 Recursos Específicos GAM/GAIOC",79.924273,72.839223,7.010245,0.009027,19.877372,13.243596,6.624749
"1738","Gobierno Autónomo Municipal de San Javier","Santa Cruz","municipal","GAM",19413631.0,3724000.0,4000661.0,3724000.0,271899.0,13851552.0,12685060.0,1126517.0,4762.0,39975.0,19.182398,True,"20/210 Recursos Específicos GAM/GAIOC",71.34962,65.340997,5.802712,0.024529,20.607485,19.182398,1.400557
"1713","Gobierno Autónomo Municipal de San José","Santa Cruz","municipal","GAM",51078195.0,5948939.0,6582077.0,5948939.0,633138.0,44014038.0,34054136.0,3097487.0,0.0,6862415.0,11.646729,True,"20/210 Recursos Específicos GAM/GAIOC",86.169917,66.670594,6.064206,0.0,12.886276,11.646729,1.239547
"1752","Gobierno Autónomo Municipal de San Juan","Santa Cruz","municipal","GAM",18896749.0,2555000.0,2555165.0,2555000.0,165.0,10163982.0,8485059.0,771781.0,0.0,907142.0,13.520844,True,"20/210 Recursos Específicos GAM/GAIOC",53.786934,44.902216,4.0842,0.0,13.521717,13.520844,0.000873
"1739","Gobierno Autónomo Municipal de San Julián","Santa Cruz","municipal","GAM",105893072.0,14200000.0,15144616.0,14200000.0,944616.0,58199546.0,38008624.0,3375316.0,0.0,16815606.0,13.409754,True,"20/210 Recursos Específicos GAM/GAIOC",54.960674,35.8934,3.187476,0.0,14.301801,13.409754,0.892047
"1740","Gobierno Autónomo Municipal de San Matías","Santa Cruz","municipal","GAM",15400060.0,1202440.0,1476594.0,1202440.0,210500.0,13923466.0,12750036.0,1159713.0,63654.0,13717.0,7.808022,True,"20/210 Recursos Específicos GAM/GAIOC",90.411765,82.792119,7.530575,0.413336,9.588235,7.808022,1.366878
"1708","Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco)","Santa Cruz","municipal","GAM",21771696.0,2100000.0,2593290.0,2100000.0,491121.0,19178406.0,12617847.0,1147690.0,2169.0,5412869.0,9.645551,True,"20/210 Recursos Específicos GAM/GAIOC",88.088709,57.955278,5.271477,0.009962,11.911291,9.645551,2.255777
"1754","Gobierno Autónomo Municipal de San Pedro","Santa Cruz","municipal","GAM",20019625.0,6120000.0,6260055.0,6120000.0,140055.0,13759570.0,12602050.0,1146253.0,0.0,11267.0,30.570003,True,"20/210 Recursos Específicos GAM/GAIOC",68.730408,62.948482,5.725647,0.0,31.269592,30.570003,0.699589
"1709","Gobierno Autónomo Municipal de San Rafael","Santa Cruz","municipal","GAM",14731530.0,3761000.0,4692240.0,3761000.0,922874.0,7985176.0,7304500.0,664401.0,8366.0,16275.0,25.530274,True,"20/210 Recursos Específicos GAM/GAIOC",54.204662,49.584123,4.510061,0.05679,31.851681,25.530274,6.264617
"1750","Gobierno Autónomo Municipal de San Ramón","Santa Cruz","municipal","GAM",20231199.0,2496001.0,5677473.0,2496001.0,1516733.0,14553726.0,7006035.0,637252.0,1664739.0,6910439.0,12.337385,True,"20/210 Recursos Específicos GAM/GAIOC",71.937041,34.629856,3.149848,8.228573,28.062959,12.337385,7.497
"1701","Gobierno Autónomo Municipal de Santa Cruz de La Sierra","Santa Cruz","municipal","GAM",4791974704.0,1909259843.0,2401964767.0,1909259843.0,492651793.0,1872533980.0,1739823891.0,127497087.0,53131.0,5213002.0,39.842861,True,"20/210 Recursos Específicos GAM/GAIOC",39.076458,36.307034,2.660638,0.001109,50.124738,39.842861,10.280768
"1717","Gobierno Autónomo Municipal de Santa Rosa del Sara","Santa Cruz","municipal","GAM",20610729.0,2378735.0,2396753.0,2378735.0,18018.0,18213976.0,14951529.0,1359957.0,0.0,1902490.0,11.541246,True,"20/210 Recursos Específicos GAM/GAIOC",88.371333,72.542456,6.598296,0.0,11.628667,11.541246,0.08742
"1726","Gobierno Autónomo Municipal de Trigal","Santa Cruz","municipal","GAM",2451369.0,250000.0,250000.0,250000.0,0.0,2201369.0,1967875.0,178994.0,0.0,54500.0,10.198383,True,"20/210 Recursos Específicos GAM/GAIOC",89.801617,80.276572,7.301797,0.0,10.198383,10.198383,0.0
"1746","Gobierno Autónomo Municipal de Urubicha","Santa Cruz","municipal","GAM",6477432.0,411900.0,533286.0,411900.0,121386.0,5944146.0,5427245.0,493651.0,0.0,23250.0,6.359002,True,"20/210 Recursos Específicos GAM/GAIOC",91.767015,83.786985,7.621091,0.0,8.232985,6.359002,1.873983
"1725","Gobierno Autónomo Municipal de Vallegrande","Santa Cruz","municipal","GAM",31403432.0,6630304.0,6632016.0,6630304.0,1712.0,23571416.0,14276449.0,1298554.0,0.0,7996413.0,21.11331,True,"20/210 Recursos Específicos GAM/GAIOC",75.06,45.461429,4.13507,0.0,21.118762,21.11331,0.005452
"1706","Gobierno Autónomo Municipal de Warnes","Santa Cruz","municipal","GAM",359415375.0,174353816.0,174615840.0,174353816.0,250814.0,170767816.0,129374523.0,11403781.0,11210.0,29989512.0,48.510394,True,"20/210 Recursos Específicos GAM/GAIOC",47.512663,35.995823,3.17287,0.003119,48.583297,48.510394,0.069784
