status,departamento,municipio,match_key,pib_col,pib_value,old_pop_col,old_pop_value,pob_2012,pob_2024,pob_retro_2021,pibpc_retro_2021
ok,Tarija,Bermejo,tarija|bermejo,PIB_USD2017,128508447.15234996,POB_ESTIMADA,36416.775239177216,34505,36970,36337.71345053771,3536.503399622916
ok,Chuquisaca,Villa Charcas,chuquisaca|villa charcas,PIB_USD2017,25098582.142644737,POB_ESTIMADA,11708.60895679085,16150,14282,14727.699122280836,1704.1753728302533
ok,Tarija,Entre Ríos,tarija|entre rios,PIB_USD2017,88749829.4572629,POB_ESTIMADA,24899.34711788497,21991,20864,21140.216232721956,4198.151451255791
ok,Potosí,Uncía,potosi|uncia,PIB_USD2017,52022345.97539432,POB_ESTIMADA,19936.768213575804,22020,22768,22578.651000743972,2304.050227521572
ok,La Paz,Mecapaca,la paz|mecapaca,PIB_USD2017,47084689.9376072,POB_ESTIMADA,11701.41970781905,15834,20446,19180.2351575081,2454.854674666275
ok,Cochabamba,Pasorapa,cochabamba|pasorapa,PIB_USD2017,21257849.822021592,POB_ESTIMADA,10740.727138859686,6853,6475,6567.498957491977,3236.8257626857126
ok,Potosí,Villazón,potosi|villazon,PIB_USD2017,175763144.85318,POB_ESTIMADA,66618.52578904263,44906,49340,48192.055670273076,3647.139396910977
ok,Tarija,Padcaya,tarija|padcaya,PIB_USD2017,61107728.20339739,POB_ESTIMADA,21064.155134711207,18681,17817,18029.179603194927,3389.3793033471457
ok,La Paz,Charazani,la paz|charazani,PIB_USD2017,29793141.977180146,POB_ESTIMADA,15093.593326573477,13023,15763,15028.198292281306,1982.4826235146447
ok,Cochabamba,Mizque,cochabamba|mizque,PIB_USD2017,51528427.1012637,POB_ESTIMADA,28127.56715131931,26900,27952,27685.2044938149,1861.2261691177166
ok,Santa Cruz,Postrervalle,santa cruz|postrervalle,PIB_USD2017,6013086.927664407,POB_ESTIMADA,2863.7243884556733,2390,1806,1937.036412663083,3104.2714986433703
ok,Santa Cruz,Cabezas,santa cruz|cabezas,PIB_USD2017,83357490.0391248,POB_ESTIMADA,31636.073928023976,26434,32961,31191.84081807756,2672.413293120363
ok,Santa Cruz,San Miguel,santa cruz|san miguel,PIB_USD2017,33501061.0671114,POB_ESTIMADA,11377.00797998108,11327,15239,14149.66236304188,2367.622647633931
ok,Santa Cruz,San Rafael,santa cruz|san rafael,PIB_USD2017,14634086.391123949,POB_ESTIMADA,4607.336405352345,6139,8842,8071.184802367203,1813.1274093528261
ok,Cochabamba,TIOC Raqaypampa,cochabamba|raqaypampa,PIB_USD2017,6664154.944430048,POB_ESTIMADA,3378.7656047439377,7036,8056,7787.912274679177,855.7049321288839
