gestion,codigo_entidad,nombre_entidad,prg,proyecto,actividad,nivel,es_resumen_programa,es_fila_residual,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,total_calculado,total_diff,file
2026,1125,Gobierno Autónomo Municipal de Las Carreras,00,0,001,detalle,False,False,FUNCIONAMIENTO EJECUTIVO MUNICIPAL,399013,62200,36000,0,0,0,0,0,0,497213,497213,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,01,0,000,resumen_programa,True,False,FUNCIONAMIENTO ÓRGANO DELIBERATIVO,324203,55600,0,0,0,0,0,0,0,379803,379803,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,01,0,001,detalle,False,False,FUNCIONAMIENTO DEL CONCEJO MUNICIPAL,324203,55600,0,0,0,0,0,0,0,379803,379803,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,97,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,0,0,0,0,0,0,0,0,588200,588200,588200,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,97,0,001,detalle,False,False,PROVISIONES DE GASTO DE CAPITAL,0,0,0,0,0,0,0,0,588200,588200,588200,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,99,0,000,resumen_programa,True,False,PARTIDAS NO ASIGNABLES A PROGRAMAS - DEUDAS,0,0,0,0,0,300249,0,0,0,300249,300249,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,99,0,001,detalle,False,False,SERVICIO DE LA DEUDA PUBLICA Y DISMINUCION DE OTROS PASIVOS,0,0,0,0,0,300249,0,0,0,300249,300249,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,000,resumen_programa,True,False,PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA PROMOCIÓN Y FOMENTO A LA PRODUCCIÓN AGROPECUARIA,0,288554,249146,0,0,0,0,0,0,537700,537700,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,002,detalle,False,False,"APOYO A LA PRODUCCIÓN FRUTICOLA, PREVENCIÓN Y HERRADICACIÓN DE PLAGAS Y ENFERMEDADES",0,2000,4000,0,0,0,0,0,0,6000,6000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,003,detalle,False,False,APOYO AL SECTOR PRODUCTIVO AGROPECUARIO,0,153500,140000,0,0,0,0,0,0,293500,293500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,004,detalle,False,False,APOYO AL PROGRAMA DE SANIDAD ANIMAL Y VEGETAL CONVENIO (SENASAG),0,0,3000,0,0,0,0,0,0,3000,3000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,005,detalle,False,False,APOYO AL FUNCIONAMIENTO DEL VIVERO MUNICIPAL,0,0,200,0,0,0,0,0,0,200,200,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,007,detalle,False,False,PROMOCION DE FERIAS PRODUCTIVAS AGROPEUARIAS,0,20000,27500,0,0,0,0,0,0,47500,47500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,008,detalle,False,False,APOYO AL PROYECTO COMPLEJO PRODUCTIVO APICOLA DEPARTAMENTAL DE CHUQUISACA,0,0,5000,0,0,0,0,0,0,5000,5000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,009,detalle,False,False,APOYO A LA PRODUCCIÓN PISCICOLA,0,0,2500,0,0,0,0,0,0,2500,2500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,100,0,016,detalle,False,False,CENTRO MUNICIPAL DE SERVICIOS EN MECANIZACIÓN AGRÍCOLA DEL G.A.M. LAS CARRERAS,0,113054,66946,0,0,0,0,0,0,180000,180000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,110,0,000,resumen_programa,True,False,SANEAMIENTO BÁSICO - SANEAMIENTO BÁSICO,0,30399,33520,0,0,0,0,0,0,63919,63919,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,110,0,001,detalle,False,False,MANTENIMIENTO DE RED DE SANEAMIENTO BASICO,0,20000,23520,0,0,0,0,0,0,43520,43520,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,110,0,002,detalle,False,False,APOYO A LA CONSERVACIÓN DEL RECURSO HIDRICO Y AREAS PROTEGIDAS,0,10399,10000,0,0,0,0,0,0,20399,20399,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,120,0,000,resumen_programa,True,False,CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS CONSTRUCCIÓN Y MANTENIMIENTO DE MICRORIEGOS,0,16000,12000,0,0,0,0,0,0,28000,28000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,120,0,001,detalle,False,False,MANTENIMIENTO Y REPARACION DE SISTEMAS DE MICRORIEGOS LAS CARRERAS,0,16000,12000,0,0,0,0,0,0,28000,28000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,130,0,000,resumen_programa,True,False,DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE DESARROLLO Y PRESERVACIÓN DEL MEDIO AMBIENTE,0,16000,2000,0,0,0,0,0,0,18000,18000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,130,0,001,detalle,False,False,FORTALECIMIENTO A LA UNIDAD DE MEDIO AMBIENTE,0,16000,2000,0,0,0,0,0,0,18000,18000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,140,0,000,resumen_programa,True,False,"ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS - ASEO URBANO, MANEJO Y TRATAMIENTO DE RESIDUOS SÓLIDOS",0,22500,0,0,0,0,0,0,0,22500,22500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,140,0,001,detalle,False,False,LIMPIEZA URBANA,0,22500,0,0,0,0,0,0,0,22500,22500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,160,0,000,resumen_programa,True,False,SERVICIO DE ALUMBRADO PÚBLICO - SERVICIO DE ALUMBRADO PÚBLICO,0,18000,32000,0,0,0,0,0,0,50000,50000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,160,0,001,detalle,False,False,ALUMBRADO PUBLICO LAS CARRERAS,0,18000,32000,0,0,0,0,0,0,50000,50000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,170,0,000,resumen_programa,True,False,INFRAESTRUCTURA URBANA Y RURAL - INFRAESTRUCTURA URBANA Y RURAL,0,20800,43225,0,0,0,100000,0,0,164025,164025,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,170,0,001,detalle,False,False,MANTENIMIENTO ORNATO PUBLICO LAS CARRERAS,0,20800,43225,0,0,0,0,0,0,64025,64025,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,170,0,003,detalle,False,False,TRANSFERENCIA P/ EL PROY. DE VIVIENDA CUALITATIVA EN EL MUNICIPIO LAS CARRERAS (A.E. VIVIENDA),0,0,0,0,0,0,100000,0,0,100000,100000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,180,0,000,resumen_programa,True,False,GESTIÓN DE CAMINOS VECINALES - GESTIÓN DE CAMINOS VECINALES,0,60500,23000,0,0,0,0,0,0,83500,83500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,180,0,001,detalle,False,False,MANTENIMIENTO DE CAMINOS VECINALES LAS CARRERAS,0,60500,23000,0,0,0,0,0,0,83500,83500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,190,0,000,resumen_programa,True,False,SERVICIO DE CATASTRO URBANO Y RURAL - SERVICIO DE CATASTRO URBANO Y RURAL,0,62000,0,0,0,0,0,0,0,62000,62000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,190,0,001,detalle,False,False,IMPLEMENTACION DE CATASTRO URBANO Y RURAL MUNICIPIO LAS CARRERAS,0,62000,0,0,0,0,0,0,0,62000,62000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,000,resumen_programa,True,False,GESTIÓN DE SALUD,41429,293814,681541,25000,0,0,0,0,0,1041784,1041784,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,002,detalle,False,False,FORTALECIMIENTO EN GESTION PARTICIPATIVA EN SALUD CAI MUNICIPAL,0,0,2000,0,0,0,0,0,0,2000,2000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,003,detalle,False,False,CAMPAÑAS DE VACUNACION ANTIRRABICA CANINA,0,0,1500,0,0,0,0,0,0,1500,1500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,004,detalle,False,False,APOYO AL PRGRAMA TB,0,0,800,0,0,0,0,0,0,800,800,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,005,detalle,False,False,FORTALECIMINTO AL PROGRAMA UNI,0,0,18535,0,0,0,0,0,0,18535,18535,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,006,detalle,False,False,APOYO AL PROGRAMA CHAGAS,0,19750,3000,0,0,0,0,0,0,22750,22750,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,007,detalle,False,False,APOYO AL PROGRAMA DE SANIDAD BUCAL,0,0,3000,0,0,0,0,0,0,3000,3000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,009,detalle,False,False,CAMPAÑA DE VACUNACIÓN,0,0,2000,0,0,0,0,0,0,2000,2000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,010,detalle,False,False,GASTOS DE FUNCIONAMIENTO HOSPITAL,41429,165900,51500,0,0,0,0,0,0,258829,258829,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,011,detalle,False,False,MATENIMIENTO Y REPARACION DE PUESTOS DE SALUD LAS CARRERAS,0,1715,8000,0,0,0,0,0,0,9715,9715,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,012,detalle,False,False,MANTENIMIENTO Y REPARACION DE MEDIOS DE TRANSPORET SALUD,0,24349,22000,0,0,0,0,0,0,46349,46349,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,015,detalle,False,False,APOYO AL PROCESO DE ACREDITACION,0,2000,1000,0,0,0,0,0,0,3000,3000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,017,detalle,False,False,PROMOCION DE LA SALUD ( FERIAS DE SALUD SECTORIALES Y MUNICIPALES),0,0,4985,0,0,0,0,0,0,4985,4985,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,019,detalle,False,False,APOYO AL PROGRAMA VIH-SIDA,0,2000,0,0,0,0,0,0,0,2000,2000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,020,detalle,False,False,PROGRAMA BONO JUANA AZURDUY LAS CARRERAS,0,0,4500,0,0,0,0,0,0,4500,4500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,022,detalle,False,False,PROYECTO TELESALUD,0,2600,3000,0,0,0,0,0,0,5600,5600,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,023,detalle,False,False,PROGRAMA MI SALUD,0,2500,8500,0,0,0,0,0,0,11000,11000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,200,0,099,detalle,False,False,SERVICIOS DE SALUD UNIVERSAL Y GRATUITA - SUS,0,73000,547221,25000,0,0,0,0,0,645221,645221,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,000,resumen_programa,True,False,GESTIÓN DE EDUCACIÓN,0,266478,395211,125000,0,0,2377,0,0,789066,789066,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,001,detalle,False,False,GASTOS DE FUNCIONAMIENTO SERVICIOS DE EDUCACION,0,92516,46835,13000,0,0,0,0,0,152351,152351,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,002,detalle,False,False,MANTENIMIENTO Y REPARACION DE UNIDADADES EDUCATIVAS,0,0,60000,0,0,0,0,0,0,60000,60000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,003,detalle,False,False,EQUIPAMIENTO UNIDADES EDUCATIVAS LAS CARRERAS,0,0,0,80000,0,0,0,0,0,80000,80000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,004,detalle,False,False,DESAYUNO ESCOLAR,0,0,205500,0,0,0,0,0,0,205500,205500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,005,detalle,False,False,TRANSPORTE ESCOLAR,0,42000,3000,0,0,0,0,0,0,45000,45000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,006,detalle,False,False,APOYO AL PROGRAMA PAN,0,0,1,0,0,0,0,0,0,1,1,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,008,detalle,False,False,APOYO AL FUNCIONAMIENTO DE INTERNADO MUNICIPAL LAS CARRERAS,0,75800,42374,0,0,0,0,0,0,118174,118174,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,009,detalle,False,False,APOYO AL FUNCIONAMIENTO DE HUERTOS ESCOLARES,0,0,4500,0,0,0,0,0,0,4500,4500,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,011,detalle,False,False,OLIMPIADAS CIENTIFICAS PLURINACIONALES,0,1000,2000,0,0,0,0,0,0,3000,3000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,012,detalle,False,False,FERIAS CIENTIFICAS DE IMNOVACION TECNOLOGICA,0,1500,3500,0,0,0,0,0,0,5000,5000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,013,detalle,False,False,APOYO A OLIMPIADAS DE AJEDREZ,0,1000,3000,0,0,0,0,0,0,4000,4000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,014,detalle,False,False,APOYO AL CEA Y EDUCACIÓN ESPECIAL,0,5500,3500,12000,0,0,0,0,0,21000,21000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,015,detalle,False,False,APOYO AL FUNCIONAMIENTO DE G.A.I.E.S,0,2000,1000,0,0,0,0,0,0,3000,3000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,017,detalle,False,False,APOYO AL PROGRAMA DE POST - ALFABETIZACIÓN,0,0,1,0,0,0,0,0,0,1,1,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,018,detalle,False,False,IMPLEMENTACIÓN Y MEJORAMIENTO DE LA UNIDAD EDUCATIVA PLENA 25 DE MAYO,0,0,20000,20000,0,0,0,0,0,40000,40000,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
2026,1125,Gobierno Autónomo Municipal de Las Carreras,210,0,088,detalle,False,False,FONDO DE FOMENTO A LA EDUCACIÓN CÍVICO PATRIÓTICA,0,0,0,0,0,0,2377,0,0,2377,2377,0,data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_categoria_programatica_grupo_gasto_total_gastos.pdf
