file,filename,codigo_entidad,nombre_entidad,filas,tiene_total_general,status,error
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1280_Gobierno_Autónomo_Municipal_de_Taraco_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1280_Gobierno_Autónomo_Municipal_de_Taraco_categoria_programatica_grupo_gasto_total_gastos.pdf,1280,Gobierno Autónomo Municipal de Taraco,80,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1281_Gobierno_Autónomo_Municipal_de_Huarina_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1281_Gobierno_Autónomo_Municipal_de_Huarina_categoria_programatica_grupo_gasto_total_gastos.pdf,1281,Gobierno Autónomo Municipal de Huarina,125,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1282_Gobierno_Autónomo_Municipal_de_Santiago_de_Huata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1282_Gobierno_Autónomo_Municipal_de_Santiago_de_Huata_categoria_programatica_grupo_gasto_total_gastos.pdf,1282,Gobierno Autónomo Municipal de Santiago de Huata,17,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1283_Gobierno_Autónomo_Municipal_de_Escoma_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1283_Gobierno_Autónomo_Municipal_de_Escoma_categoria_programatica_grupo_gasto_total_gastos.pdf,1283,Gobierno Autónomo Municipal de Escoma,76,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1284_Gobierno_Autónomo_Municipal_de_Humanata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1284_Gobierno_Autónomo_Municipal_de_Humanata_categoria_programatica_grupo_gasto_total_gastos.pdf,1284,Gobierno Autónomo Municipal de Humanata,83,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1285_Gobierno_Autónomo_Municipal_de_Alto_Beni_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1285_Gobierno_Autónomo_Municipal_de_Alto_Beni_categoria_programatica_grupo_gasto_total_gastos.pdf,1285,Gobierno Autónomo Municipal de Alto Beni,106,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1286_Gobierno_Autónomo_Municipal_de_Huatajata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1286_Gobierno_Autónomo_Municipal_de_Huatajata_categoria_programatica_grupo_gasto_total_gastos.pdf,1286,Gobierno Autónomo Municipal de Huatajata,24,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1287_Gobierno_Autónomo_Municipal_de_Chua_Cocani_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1287_Gobierno_Autónomo_Municipal_de_Chua_Cocani_categoria_programatica_grupo_gasto_total_gastos.pdf,1287,Gobierno Autónomo Municipal de Chua Cocani,93,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1301_Gobierno_Autónomo_Municipal_de_Cochabamba_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1301_Gobierno_Autónomo_Municipal_de_Cochabamba_categoria_programatica_grupo_gasto_total_gastos.pdf,1301,Gobierno Autónomo Municipal de Cochabamba,762,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1302_Gobierno_Autónomo_Municipal_de_Quillacollo_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1302_Gobierno_Autónomo_Municipal_de_Quillacollo_categoria_programatica_grupo_gasto_total_gastos.pdf,1302,Gobierno Autónomo Municipal de Quillacollo,208,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_categoria_programatica_grupo_gasto_total_gastos.pdf,1303,Gobierno Autónomo Municipal de Sipe Sipe,137,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_categoria_programatica_grupo_gasto_total_gastos.pdf,1304,Gobierno Autónomo Municipal de Tiquipaya,184,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1305_Gobierno_Autónomo_Municipal_de_Vinto_categoria_programatica_grupo_gasto_total_gastos.pdf,1305,Gobierno Autónomo Municipal de Vinto,117,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1306_Gobierno_Autónomo_Municipal_de_Colcapirhua_categoria_programatica_grupo_gasto_total_gastos.pdf,1306,Gobierno Autónomo Municipal de Colcapirhua,169,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1307_Gobierno_Autónomo_Municipal_de_Aiquile_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1307_Gobierno_Autónomo_Municipal_de_Aiquile_categoria_programatica_grupo_gasto_total_gastos.pdf,1307,Gobierno Autónomo Municipal de Aiquile,136,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1308_Gobierno_Autónomo_Municipal_de_Pasorapa_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1308_Gobierno_Autónomo_Municipal_de_Pasorapa_categoria_programatica_grupo_gasto_total_gastos.pdf,1308,Gobierno Autónomo Municipal de Pasorapa,96,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1309_Gobierno_Autónomo_Municipal_de_Omereque_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1309_Gobierno_Autónomo_Municipal_de_Omereque_categoria_programatica_grupo_gasto_total_gastos.pdf,1309,Gobierno Autónomo Municipal de Omereque,86,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1310_Gobierno_Autónomo_Municipal_de_Independencia_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1310_Gobierno_Autónomo_Municipal_de_Independencia_categoria_programatica_grupo_gasto_total_gastos.pdf,1310,Gobierno Autónomo Municipal de Independencia,105,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1311_Gobierno_Autónomo_Municipal_de_Morochata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1311_Gobierno_Autónomo_Municipal_de_Morochata_categoria_programatica_grupo_gasto_total_gastos.pdf,1311,Gobierno Autónomo Municipal de Morochata,100,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1312_Gobierno_Autónomo_Municipal_de_Sacaba_categoria_programatica_grupo_gasto_total_gastos.pdf,1312,Gobierno Autónomo Municipal de Sacaba,442,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1313_Gobierno_Autónomo_Municipal_de_Colomi_categoria_programatica_grupo_gasto_total_gastos.pdf,1313,Gobierno Autónomo Municipal de Colomi,109,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1314_Gobierno_Autónomo_Municipal_de_Villa_Tunari_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1314_Gobierno_Autónomo_Municipal_de_Villa_Tunari_categoria_programatica_grupo_gasto_total_gastos.pdf,1314,Gobierno Autónomo Municipal de Villa Tunari,187,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1315_Gobierno_Autónomo_Municipal_de_Punata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1315_Gobierno_Autónomo_Municipal_de_Punata_categoria_programatica_grupo_gasto_total_gastos.pdf,1315,Gobierno Autónomo Municipal de Punata,149,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1316_Gobierno_Autónomo_Municipal_de_Villa_Rivero_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1316_Gobierno_Autónomo_Municipal_de_Villa_Rivero_categoria_programatica_grupo_gasto_total_gastos.pdf,1316,Gobierno Autónomo Municipal de Villa Rivero,104,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1317_Gobierno_Autónomo_Municipal_de_San_Benito_Villa_José_Quintín_Mendoza_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1317_Gobierno_Autónomo_Municipal_de_San_Benito_Villa_José_Quintín_Mendoza_categoria_programatica_grupo_gasto_total_gastos.pdf,1317,Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza),108,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1318_Gobierno_Autónomo_Municipal_de_Tacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1318_Gobierno_Autónomo_Municipal_de_Tacachi_categoria_programatica_grupo_gasto_total_gastos.pdf,1318,Gobierno Autónomo Municipal de Tacachi,71,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1319_Gobierno_Autónomo_Municipal_Villa_Gualberto_Villarroel_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1319_Gobierno_Autónomo_Municipal_Villa_Gualberto_Villarroel_categoria_programatica_grupo_gasto_total_gastos.pdf,1319,Gobierno Autónomo Municipal Villa Gualberto Villarroel,89,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1320_Gobierno_Autónomo_Municipal_de_Tarata_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1320_Gobierno_Autónomo_Municipal_de_Tarata_categoria_programatica_grupo_gasto_total_gastos.pdf,1320,Gobierno Autónomo Municipal de Tarata,105,True,ok,
data\raw\sigep_2026\categoria_programatica_grupo_gasto_total_gastos\2026_1321_Gobierno_Autónomo_Municipal_de_Anzaldo_categoria_programatica_grupo_gasto_total_gastos.pdf,2026_1321_Gobierno_Autónomo_Municipal_de_Anzaldo_categoria_programatica_grupo_gasto_total_gastos.pdf,1321,Gobierno Autónomo Municipal de Anzaldo,20,True,ok,
