gestion,codigo_entidad,nombre_entidad,total_general_ingresos,file
2026,1725,Gobierno Autónomo Municipal de Vallegrande,31403432,data\raw\sigep_2026\recursos_por_rubro\2026_1725_Gobierno_Autónomo_Municipal_de_Vallegrande_recursos_por_rubro.pdf
2026,1726,Gobierno Autónomo Municipal de Trigal,2451369,data\raw\sigep_2026\recursos_por_rubro\2026_1726_Gobierno_Autónomo_Municipal_de_Trigal_recursos_por_rubro.pdf
2026,1727,Gobierno Autónomo Municipal de Moro Moro,4354001,data\raw\sigep_2026\recursos_por_rubro\2026_1727_Gobierno_Autónomo_Municipal_de_Moro_Moro_recursos_por_rubro.pdf
2026,1728,Gobierno Autónomo Municipal de Postrer Valle,1757150,data\raw\sigep_2026\recursos_por_rubro\2026_1728_Gobierno_Autónomo_Municipal_de_Postrer_Valle_recursos_por_rubro.pdf
2026,1729,Gobierno Autónomo Municipal de Pucara,2055912,data\raw\sigep_2026\recursos_por_rubro\2026_1729_Gobierno_Autónomo_Municipal_de_Pucara_recursos_por_rubro.pdf
2026,1730,Gobierno Autónomo Municipal de Samaipata,19597083,data\raw\sigep_2026\recursos_por_rubro\2026_1730_Gobierno_Autónomo_Municipal_de_Samaipata_recursos_por_rubro.pdf
2026,1731,Gobierno Autónomo Municipal de Pampa Grande,11020084,data\raw\sigep_2026\recursos_por_rubro\2026_1731_Gobierno_Autónomo_Municipal_de_Pampa_Grande_recursos_por_rubro.pdf
2026,1732,Gobierno Autónomo Municipal de Mairana,15445949,data\raw\sigep_2026\recursos_por_rubro\2026_1732_Gobierno_Autónomo_Municipal_de_Mairana_recursos_por_rubro.pdf
2026,1733,Gobierno Autónomo Municipal de Quirusillas,3096414,data\raw\sigep_2026\recursos_por_rubro\2026_1733_Gobierno_Autónomo_Municipal_de_Quirusillas_recursos_por_rubro.pdf
2026,1734,Gobierno Autónomo Municipal de Montero,216889857,data\raw\sigep_2026\recursos_por_rubro\2026_1734_Gobierno_Autónomo_Municipal_de_Montero_recursos_por_rubro.pdf
2026,1735,Gobierno Autónomo Municipal de General Agustín Saavedra,28924415,data\raw\sigep_2026\recursos_por_rubro\2026_1735_Gobierno_Autónomo_Municipal_de_General_Agustín_Saavedra_recursos_por_rubro.pdf
2026,1736,Gobierno Autónomo Municipal de Mineros,33974300,data\raw\sigep_2026\recursos_por_rubro\2026_1736_Gobierno_Autónomo_Municipal_de_Mineros_recursos_por_rubro.pdf
2026,1737,Gobierno Autónomo Municipal de Concepción,40278991,data\raw\sigep_2026\recursos_por_rubro\2026_1737_Gobierno_Autónomo_Municipal_de_Concepción_recursos_por_rubro.pdf
2026,1738,Gobierno Autónomo Municipal de San Javier,19413631,data\raw\sigep_2026\recursos_por_rubro\2026_1738_Gobierno_Autónomo_Municipal_de_San_Javier_recursos_por_rubro.pdf
2026,1739,Gobierno Autónomo Municipal de San Julián,105893072,data\raw\sigep_2026\recursos_por_rubro\2026_1739_Gobierno_Autónomo_Municipal_de_San_Julián_recursos_por_rubro.pdf
2026,1740,Gobierno Autónomo Municipal de San Matías,15400060,data\raw\sigep_2026\recursos_por_rubro\2026_1740_Gobierno_Autónomo_Municipal_de_San_Matías_recursos_por_rubro.pdf
2026,1741,Gobierno Autónomo Municipal de Comarapa,24151388,data\raw\sigep_2026\recursos_por_rubro\2026_1741_Gobierno_Autónomo_Municipal_de_Comarapa_recursos_por_rubro.pdf
2026,1742,Gobierno Autónomo Municipal de Saipina,7443749,data\raw\sigep_2026\recursos_por_rubro\2026_1742_Gobierno_Autónomo_Municipal_de_Saipina_recursos_por_rubro.pdf
2026,1743,Gobierno Autónomo Municipal de Puerto Suárez,25197005,data\raw\sigep_2026\recursos_por_rubro\2026_1743_Gobierno_Autónomo_Municipal_de_Puerto_Suárez_recursos_por_rubro.pdf
2026,1744,Gobierno Autónomo Municipal de Puerto Quijarro,45697585,data\raw\sigep_2026\recursos_por_rubro\2026_1744_Gobierno_Autónomo_Municipal_de_Puerto_Quijarro_recursos_por_rubro.pdf
2026,1745,Gobierno Autónomo Municipal de Ascención de Guarayos,41847791,data\raw\sigep_2026\recursos_por_rubro\2026_1745_Gobierno_Autónomo_Municipal_de_Ascención_de_Guarayos_recursos_por_rubro.pdf
2026,1746,Gobierno Autónomo Municipal de Urubicha,6477432,data\raw\sigep_2026\recursos_por_rubro\2026_1746_Gobierno_Autónomo_Municipal_de_Urubicha_recursos_por_rubro.pdf
2026,1747,Gobierno Autónomo Municipal de El Puente,20523153,data\raw\sigep_2026\recursos_por_rubro\2026_1747_Gobierno_Autónomo_Municipal_de_El_Puente_recursos_por_rubro.pdf
2026,1748,Gobierno Autónomo Municipal de Okinawa Uno,13560292,data\raw\sigep_2026\recursos_por_rubro\2026_1748_Gobierno_Autónomo_Municipal_de_Okinawa_Uno_recursos_por_rubro.pdf
2026,1749,Gobierno Autónomo Municipal de San Antonio de Lomerio,6095105,data\raw\sigep_2026\recursos_por_rubro\2026_1749_Gobierno_Autónomo_Municipal_de_San_Antonio_de_Lomerio_recursos_por_rubro.pdf
2026,1750,Gobierno Autónomo Municipal de San Ramón,20231199,data\raw\sigep_2026\recursos_por_rubro\2026_1750_Gobierno_Autónomo_Municipal_de_San_Ramón_recursos_por_rubro.pdf
2026,1751,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,20922082,data\raw\sigep_2026\recursos_por_rubro\2026_1751_Gobierno_Autónomo_Municipal_de_El_Carmen_Rivero_Tórrez_recursos_por_rubro.pdf
2026,1752,Gobierno Autónomo Municipal de San Juan,18896749,data\raw\sigep_2026\recursos_por_rubro\2026_1752_Gobierno_Autónomo_Municipal_de_San_Juan_recursos_por_rubro.pdf
2026,1753,Gobierno Autónomo Municipal de Fernández Alonso,19507502,data\raw\sigep_2026\recursos_por_rubro\2026_1753_Gobierno_Autónomo_Municipal_de_Fernández_Alonso_recursos_por_rubro.pdf
2026,1754,Gobierno Autónomo Municipal de San Pedro,20019625,data\raw\sigep_2026\recursos_por_rubro\2026_1754_Gobierno_Autónomo_Municipal_de_San_Pedro_recursos_por_rubro.pdf
2026,1755,Gobierno Autónomo Municipal de Cuatro Cañadas,54863501,data\raw\sigep_2026\recursos_por_rubro\2026_1755_Gobierno_Autónomo_Municipal_de_Cuatro_Cañadas_recursos_por_rubro.pdf
2026,1756,Gobierno Autónomo Municipal de Colpa Bélgica,26049039,data\raw\sigep_2026\recursos_por_rubro\2026_1756_Gobierno_Autónomo_Municipal_de_Colpa_Bélgica_recursos_por_rubro.pdf
2026,1801,Gobierno Autónomo Municipal de Trinidad,233143669,data\raw\sigep_2026\recursos_por_rubro\2026_1801_Gobierno_Autónomo_Municipal_de_Trinidad_recursos_por_rubro.pdf
2026,1802,Gobierno Autónomo Municipal de San Javier,10934259,data\raw\sigep_2026\recursos_por_rubro\2026_1802_Gobierno_Autónomo_Municipal_de_San_Javier_recursos_por_rubro.pdf
2026,1803,Gobierno Autónomo Municipal de Riberalta,161898609,data\raw\sigep_2026\recursos_por_rubro\2026_1803_Gobierno_Autónomo_Municipal_de_Riberalta_recursos_por_rubro.pdf
2026,1805,Gobierno Autónomo Municipal de Puerto Guayaramerín,57405738,data\raw\sigep_2026\recursos_por_rubro\2026_1805_Gobierno_Autónomo_Municipal_de_Puerto_Guayaramerín_recursos_por_rubro.pdf
2026,1806,Gobierno Autónomo Municipal de Reyes,13754130,data\raw\sigep_2026\recursos_por_rubro\2026_1806_Gobierno_Autónomo_Municipal_de_Reyes_recursos_por_rubro.pdf
2026,1807,Gobierno Autónomo Municipal de Puerto Rurrenabaque,27712885,data\raw\sigep_2026\recursos_por_rubro\2026_1807_Gobierno_Autónomo_Municipal_de_Puerto_Rurrenabaque_recursos_por_rubro.pdf
2026,1808,Gobierno Autónomo Municipal de San Borja,60852061,data\raw\sigep_2026\recursos_por_rubro\2026_1808_Gobierno_Autónomo_Municipal_de_San_Borja_recursos_por_rubro.pdf
2026,1809,Gobierno Autónomo Municipal de Santa Rosa,16814311,data\raw\sigep_2026\recursos_por_rubro\2026_1809_Gobierno_Autónomo_Municipal_de_Santa_Rosa_recursos_por_rubro.pdf
2026,1810,Gobierno Autónomo Municipal de Santa Ana,40087242,data\raw\sigep_2026\recursos_por_rubro\2026_1810_Gobierno_Autónomo_Municipal_de_Santa_Ana_recursos_por_rubro.pdf
2026,1811,Gobierno Autónomo Municipal de San Ignacio,30289005,data\raw\sigep_2026\recursos_por_rubro\2026_1811_Gobierno_Autónomo_Municipal_de_San_Ignacio_recursos_por_rubro.pdf
2026,1812,Gobierno Autónomo Municipal de Loreto,4921799,data\raw\sigep_2026\recursos_por_rubro\2026_1812_Gobierno_Autónomo_Municipal_de_Loreto_recursos_por_rubro.pdf
2026,1813,Gobierno Autónomo Municipal de San Andrés,18999033,data\raw\sigep_2026\recursos_por_rubro\2026_1813_Gobierno_Autónomo_Municipal_de_San_Andrés_recursos_por_rubro.pdf
2026,1814,Gobierno Autónomo Municipal de San Joaquín,9478989,data\raw\sigep_2026\recursos_por_rubro\2026_1814_Gobierno_Autónomo_Municipal_de_San_Joaquín_recursos_por_rubro.pdf
2026,1815,Gobierno Autónomo Municipal de San Ramón,7378760,data\raw\sigep_2026\recursos_por_rubro\2026_1815_Gobierno_Autónomo_Municipal_de_San_Ramón_recursos_por_rubro.pdf
2026,1816,Gobierno Autónomo Municipal de Puerto Síles,1357064,data\raw\sigep_2026\recursos_por_rubro\2026_1816_Gobierno_Autónomo_Municipal_de_Puerto_Síles_recursos_por_rubro.pdf
2026,1817,Gobierno Autónomo Municipal de Magdalena,27504517,data\raw\sigep_2026\recursos_por_rubro\2026_1817_Gobierno_Autónomo_Municipal_de_Magdalena_recursos_por_rubro.pdf
2026,1818,Gobierno Autónomo Municipal de Baures,11125645,data\raw\sigep_2026\recursos_por_rubro\2026_1818_Gobierno_Autónomo_Municipal_de_Baures_recursos_por_rubro.pdf
2026,1819,Gobierno Autónomo Municipal de Huacaraje,5701760,data\raw\sigep_2026\recursos_por_rubro\2026_1819_Gobierno_Autónomo_Municipal_de_Huacaraje_recursos_por_rubro.pdf
2026,1820,Gobierno Autónomo Municipal de Exaltación,12319645,data\raw\sigep_2026\recursos_por_rubro\2026_1820_Gobierno_Autónomo_Municipal_de_Exaltación_recursos_por_rubro.pdf
2026,1901,Gobierno Autónomo Municipal de Cobija,146104616,data\raw\sigep_2026\recursos_por_rubro\2026_1901_Gobierno_Autónomo_Municipal_de_Cobija_recursos_por_rubro.pdf
2026,1902,Gobierno Autónomo Municipal de Porvenir,19023658,data\raw\sigep_2026\recursos_por_rubro\2026_1902_Gobierno_Autónomo_Municipal_de_Porvenir_recursos_por_rubro.pdf
2026,1903,Gobierno Autónomo Municipal de Bolpebra,4903243,data\raw\sigep_2026\recursos_por_rubro\2026_1903_Gobierno_Autónomo_Municipal_de_Bolpebra_recursos_por_rubro.pdf
2026,1904,Gobierno Autónomo Municipal de Bella Flor,7706692,data\raw\sigep_2026\recursos_por_rubro\2026_1904_Gobierno_Autónomo_Municipal_de_Bella_Flor_recursos_por_rubro.pdf
2026,1905,Gobierno Autónomo Municipal de Puerto Rico,14377762,data\raw\sigep_2026\recursos_por_rubro\2026_1905_Gobierno_Autónomo_Municipal_de_Puerto_Rico_recursos_por_rubro.pdf
2026,1906,Gobierno Autónomo Municipal de San Pedro,6312128,data\raw\sigep_2026\recursos_por_rubro\2026_1906_Gobierno_Autónomo_Municipal_de_San_Pedro_recursos_por_rubro.pdf
2026,1907,Gobierno Autónomo Municipal de Filadelfia,15802755,data\raw\sigep_2026\recursos_por_rubro\2026_1907_Gobierno_Autónomo_Municipal_de_Filadelfia_recursos_por_rubro.pdf
2026,1908,Gobierno Autónomo Municipal de Puerto Gonzalo Moreno,23407860,data\raw\sigep_2026\recursos_por_rubro\2026_1908_Gobierno_Autónomo_Municipal_de_Puerto_Gonzalo_Moreno_recursos_por_rubro.pdf
2026,1909,Gobierno Autónomo Municipal de San Lorenzo,17803025,data\raw\sigep_2026\recursos_por_rubro\2026_1909_Gobierno_Autónomo_Municipal_de_San_Lorenzo_recursos_por_rubro.pdf
2026,1910,Gobierno Autónomo Municipal de Sena,28703798,data\raw\sigep_2026\recursos_por_rubro\2026_1910_Gobierno_Autónomo_Municipal_de_Sena_recursos_por_rubro.pdf
2026,1911,Gobierno Autónomo Municipal de Santa Rosa del Abuná,5683428,data\raw\sigep_2026\recursos_por_rubro\2026_1911_Gobierno_Autónomo_Municipal_de_Santa_Rosa_del_Abuná_recursos_por_rubro.pdf
2026,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),5060458,data\raw\sigep_2026\recursos_por_rubro\2026_1912_Gobierno_Autónomo_Municipal_de_Ingavi_Humaita_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,2799727,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),4971902,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,4257745,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,2840267,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,7759242,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,3559849,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,20361054,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,6851962,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3701,GAIOC de Charagua Iyambae,38611940,data\raw\sigep_2026\recursos_por_rubro\2026_3701_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Charagua_Iyambae_recursos_por_rubro.pdf
2026,3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,19326257,data\raw\sigep_2026\recursos_por_rubro\2026_3702_Gobierno_Autónomo_Indígena_Guaraní_Kereimba_Iyaambae_recursos_por_rubro.pdf
2026,3801,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,4902464,data\raw\sigep_2026\recursos_por_rubro\2026_3801_Gobierno_Indígena_Autónomo_del_Territorio_Indígena_Multiétnico_recursos_por_rubro.pdf
2026,4601,Gobierno Autónomo Regional del Gran Chaco,289805279,data\raw\sigep_2026\recursos_por_rubro\2026_4601_Gobierno_Autónomo_Regional_del_Gran_Chaco_recursos_por_rubro.pdf
2026,901,Gobierno Autónomo Departamental de Chuquisaca,782262173,data\raw\sigep_2026\recursos_por_rubro\2026_901_Gobierno_Autónomo_Departamental_de_Chuquisaca_recursos_por_rubro.pdf
2026,902,Gobierno Autónomo Departamental de La Paz,1677807458,data\raw\sigep_2026\recursos_por_rubro\2026_902_Gobierno_Autónomo_Departamental_de_La_Paz_recursos_por_rubro.pdf
2026,903,Gobierno Autónomo Departamental de Cochabamba,1100548991,data\raw\sigep_2026\recursos_por_rubro\2026_903_Gobierno_Autónomo_Departamental_de_Cochabamba_recursos_por_rubro.pdf
2026,904,Gobierno Autónomo Departamental de Oruro,717151658,data\raw\sigep_2026\recursos_por_rubro\2026_904_Gobierno_Autónomo_Departamental_de_Oruro_recursos_por_rubro.pdf
2026,905,Gobierno Autónomo Departamental de Potosí,1478318200,data\raw\sigep_2026\recursos_por_rubro\2026_905_Gobierno_Autónomo_Departamental_de_Potosí_recursos_por_rubro.pdf
2026,906,Gobierno Autónomo Departamental de Tarija,840539499,data\raw\sigep_2026\recursos_por_rubro\2026_906_Gobierno_Autónomo_Departamental_de_Tarija_recursos_por_rubro.pdf
2026,907,Gobierno Autónomo Departamental de Santa Cruz,2104684571,data\raw\sigep_2026\recursos_por_rubro\2026_907_Gobierno_Autónomo_Departamental_de_Santa_Cruz_recursos_por_rubro.pdf
2026,908,Gobierno Autónomo Departamental del Beni,520970521,data\raw\sigep_2026\recursos_por_rubro\2026_908_Gobierno_Autónomo_Departamental_del_Beni_recursos_por_rubro.pdf
2026,909,Gobierno Autónomo Departamental de Pando,252228684,data\raw\sigep_2026\recursos_por_rubro\2026_909_Gobierno_Autónomo_Departamental_de_Pando_recursos_por_rubro.pdf
