gestion,codigo_entidad,nombre_entidad,objeto_gasto,objeto_padre,nivel_objeto,descripcion,entidad_transferencia,es_detalle,es_resumen,monto_01_tgn,monto_02_tgn_p,monto_03_tgn_ct,monto_04_recon,monto_05_tgn_fcom,monto_06_tgn_pg_n,monto_07_tgn_iehd,monto_08_tgn_idh,monto_09_tgn_ipj,monto_10_tgn_ppet,monto_11_ot_gob,monto_12_total_tgn,monto_13_otros_ingresos,monto_14_recursos_especificos,monto_15_donaciones_internas,monto_16_credito_externo,monto_17_donaciones_externas,total,file
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4.3.1,4.3,3,Equipo de Oficina y Muebles,,False,True,0,0,20000,0,0,0,15000,0,0,0,35000,0,0,0,0,0,0,35000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4.3.1.10,4.3.1,4,Equipo de Oficina y Muebles,0000,True,False,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,0,15000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4.3.1.20,4.3.1,4,Equipo de Computación,0000,True,False,0,0,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4.3.5,4.3,3,Equipo de Comunicación,0000,True,False,0,0,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,15000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4.3.7,4.3,3,Otra Maquinaria y Equipo,0000,True,False,0,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,1000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),5,,1,ACTIVOS FINANCIEROS,,False,True,0,0,255820,0,0,0,0,0,0,0,255820,0,129900,0,0,0,0,385720,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),5.7,5,2,Incremento de Disponibilidades,,False,True,0,0,255820,0,0,0,0,0,0,0,255820,0,129900,0,0,0,0,385720,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),5.7.1,5.7,3,Incremento de Caja y Bancos,0000,True,False,0,0,255820,0,0,0,0,0,0,0,255820,0,129900,0,0,0,0,385720,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6,,1,S P E A R SI V V I O CI S O DE LA DEUDA PUBLICA Y DISMINUCION DE OTROS,,False,True,0,0,584905,0,0,0,0,0,0,0,584905,0,0,0,0,0,0,584905,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6.1,6,2,Servicio de la Deuda Pública Interna,,False,True,0,0,584905,0,0,0,0,0,0,0,584905,0,0,0,0,0,0,584905,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6.1.1,6.1,3,Amortización de la Deuda Pública Interna a Corto Plazo,0862,True,False,0,0,514919,0,0,0,0,0,0,0,514919,0,0,0,0,0,0,514919,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6.1.2,6.1,3,Intereses de la Deuda Pública Interna a Corto Plazo,0862,True,False,0,0,69986,0,0,0,0,0,0,0,69986,0,0,0,0,0,0,69986,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7,,1,TRANSFERENCIAS,,False,True,6750,0,59201,0,0,0,475318,0,0,0,541269,0,0,0,0,0,0,541269,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.1,7,2,Transferencias Corrientes al Sector Privado,,False,True,6750,0,59201,0,0,0,0,0,0,0,65951,0,0,0,0,0,0,65951,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.1.6,7.1,3,S Fi u n b e s s i d d io e s L y u c D ro onaciones a Personas e Instituciones Privadas sin,,False,True,6750,0,59201,0,0,0,0,0,0,0,65951,0,0,0,0,0,0,65951,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.1.6.10,7.1.6,4,A LU P C E R R O SONAS E INSTITUCIONES PRIVADAS SIN FINES DE,0999,True,False,6750,0,59201,0,0,0,0,0,0,0,65951,0,0,0,0,0,0,65951,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.3,7,2,T F R IN A A N N S C F I E E R R E O N P C O IA R S S C U O B R S R ID IE IO N S T E O S S A U L B S V E E C N T C O IO R N P E Ú S BLICO NO,,False,True,0,0,0,0,0,0,475318,0,0,0,475318,0,0,0,0,0,0,475318,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0053,True,False,0,0,0,0,0,0,3148,0,0,0,3148,0,0,0,0,0,0,3148,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),7.3.1,7.3,3,T E R S A TA N D S O FE P R L E U N R C IN IA A S C C IO O N R A R L I E P N O T R E S S U A B L S Ó ID R IO G S A N O O S E U J B E V C E U N T C IV IO O N D E E S L,0099,True,False,0,0,0,0,0,0,472170,0,0,0,472170,0,0,0,0,0,0,472170,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1,,1,SERVICIOS PERSONALES,,False,True,0,0,634328,0,0,0,0,0,0,0,634328,0,0,0,0,0,0,634328,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.1,1,2,Empleados Permanentes,,False,True,0,0,547920,0,0,0,0,0,0,0,547920,0,0,0,0,0,0,547920,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.1.4,1.1,3,Aguinaldos,0000,True,False,0,0,41840,0,0,0,0,0,0,0,41840,0,0,0,0,0,0,41840,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.1.6,1.1,3,Asignaciones Familiares,0000,True,False,0,0,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,4000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.1.7,1.1,3,Sueldos,0000,True,False,0,0,502080,0,0,0,0,0,0,0,502080,0,0,0,0,0,0,502080,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3,1,2,Previsión Social,,False,True,0,0,86408,0,0,0,0,0,0,0,86408,0,0,0,0,0,0,86408,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3.1,1.3,3,Aporte Patronal al Seguro Social,,False,True,0,0,76366,0,0,0,0,0,0,0,76366,0,0,0,0,0,0,76366,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,True,False,0,0,50208,0,0,0,0,0,0,0,50208,0,0,0,0,0,0,50208,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,True,False,0,0,8586,0,0,0,0,0,0,0,8586,0,0,0,0,0,0,8586,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,True,False,0,0,17572,0,0,0,0,0,0,0,17572,0,0,0,0,0,0,17572,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,True,False,0,0,10042,0,0,0,0,0,0,0,10042,0,0,0,0,0,0,10042,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2,,1,SERVICIOS NO PERSONALES,,False,True,0,0,695066,0,0,0,146500,0,0,0,841566,0,90000,0,0,0,0,931566,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.1,2,2,Servicios Básicos,,False,True,0,0,26094,0,0,0,2000,0,0,0,28094,0,17300,0,0,0,0,45394,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.1.2,2.1,3,Energía Eléctrica,0000,True,False,0,0,22000,0,0,0,2000,0,0,0,24000,0,15000,0,0,0,0,39000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.1.3,2.1,3,Agua,0000,True,False,0,0,2894,0,0,0,0,0,0,0,2894,0,0,0,0,0,0,2894,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.1.6,2.1,3,INTERNET,0000,True,False,0,0,1200,0,0,0,0,0,0,0,1200,0,2300,0,0,0,0,3500,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.2,2,2,Servicios de Transporte y Seguros,,False,True,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.2.3,2.2,3,Fletes y Almacenamiento,0000,True,False,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.4,2,2,"Instalación, Mantenimiento y Reparaciones",,False,True,0,0,176778,0,0,0,56500,0,0,0,233278,0,16000,0,0,0,0,249278,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.4.1,2.4,3,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",,False,True,0,0,176778,0,0,0,49500,0,0,0,226278,0,16000,0,0,0,0,242278,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.4.1.10,2.4.1,4,Mantenimiento y Reparación de Inmuebles,0000,True,False,0,0,137778,0,0,0,33500,0,0,0,171278,0,0,0,0,0,0,171278,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,True,False,0,0,39000,0,0,0,16000,0,0,0,55000,0,16000,0,0,0,0,71000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.4.2,2.4,3,Mantenimiento y Reparación de Vías de Comunicación,0000,True,False,0,0,0,0,0,0,7000,0,0,0,7000,0,0,0,0,0,0,7000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5,2,2,Servicios Profesionales y Comerciales,,False,True,0,0,450361,0,0,0,88000,0,0,0,538361,0,56700,0,0,0,0,595061,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.2,2.5,3,"E R S E T V U A D LO IO R S IZ , I A N C V I E O S N T E I S GACIONES, AUDITORÍAS EXTERNAS Y",,False,True,0,0,346600,0,0,0,48000,0,0,0,394600,0,38000,0,0,0,0,432600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,True,False,0,0,278600,0,0,0,48000,0,0,0,326600,0,38000,0,0,0,0,364600,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.2.30,2.5.2,4,AUDITORÍAS EXTERNAS,0000,True,False,0,0,68000,0,0,0,0,0,0,0,68000,0,0,0,0,0,0,68000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.3,2.5,3,Comisiones y Gastos Bancarios,0000,True,False,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.5,2.5,3,Publicidad,0000,True,False,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.6,2.5,3,"Servicios de Imprenta, Fotocopiado y Fotográficos",0000,True,False,0,0,31500,0,0,0,0,0,0,0,31500,0,3700,0,0,0,0,35200,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.5.9,2.5,3,Servicios Manuales,0000,True,False,0,0,70261,0,0,0,40000,0,0,0,110261,0,15000,0,0,0,0,125261,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.6,2,2,Otros Servicios No Personales,,False,True,0,0,29833,0,0,0,0,0,0,0,29833,0,0,0,0,0,0,29833,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.6.9,2.6,3,Otros Servicios No Personales,,False,True,0,0,29833,0,0,0,0,0,0,0,29833,0,0,0,0,0,0,29833,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,2.6.9.90,2.6.9,4,Otros,0000,True,False,0,0,29833,0,0,0,0,0,0,0,29833,0,0,0,0,0,0,29833,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3,,1,MATERIALES Y SUMINISTROS,,False,True,0,0,725516,0,0,0,371936,0,0,0,1097452,0,25000,0,0,0,0,1122452,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.1,3,2,Alimentos y Productos Agroforestales,,False,True,0,0,95806,0,0,0,287669,0,0,0,383475,0,0,0,0,0,0,383475,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.1.1,3.1,3,"A E L S I C M O E L N A T R O Y S O Y T B R E O B S IDAS PARA PERSONAS, DESAYUNO",,False,True,0,0,88806,0,0,0,287669,0,0,0,376475,0,0,0,0,0,0,376475,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.1.1.20,3.1.1,4,Gastos por Alimentación y Otros Similares,0000,True,False,0,0,88806,0,0,0,2930,0,0,0,91736,0,0,0,0,0,0,91736,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.1.1.30,3.1.1,4,Alimentación Complementaria Escolar,0000,True,False,0,0,0,0,0,0,284739,0,0,0,284739,0,0,0,0,0,0,284739,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.1.3,3.1,3,"Productos Agrícolas, Pecuarios y Forestales",0000,True,False,0,0,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,7000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.3,3,2,Textiles y Vestuario,,False,True,0,0,44000,0,0,0,2000,0,0,0,46000,0,0,0,0,0,0,46000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.3.2,3.3,3,Confecciones Textiles,0000,True,False,0,0,0,0,0,0,2000,0,0,0,2000,0,0,0,0,0,0,2000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.3.3,3.3,3,Prendas de Vestir,0000,True,False,0,0,44000,0,0,0,0,0,0,0,44000,0,0,0,0,0,0,44000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.4,3,2,"C O O TR M A B S U S FU TI E B N L T E E S S , P D R E O E D N U E C R T G O Í S A QUÍMICOS, FARMACÉUTICOS Y",,False,True,0,0,481076,0,0,0,74620,0,0,0,555696,0,23000,0,0,0,0,578696,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.4.1,3.4,3,"C FU O E M N B T U E S S T D IB E L E E S N , E L R U G B Í R A ICANTES, DERIVADOS Y OTRAS",,False,True,0,0,70500,0,0,0,31620,0,0,0,102120,0,23000,0,0,0,0,125120,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.4.1.10,3.4.1,4,"Combustibles, Lubricantes y Derivados para Consumo",0000,True,False,0,0,70500,0,0,0,31620,0,0,0,102120,0,23000,0,0,0,0,125120,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.4.2,3.4,3,Productos Químicos y Farmacéuticos,0000,True,False,0,0,343576,0,0,0,15000,0,0,0,358576,0,0,0,0,0,0,358576,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,3.4.5,3.4,3,Productos de Minerales no Metálicos y Plásticos,0000,True,False,0,0,62000,0,0,0,28000,0,0,0,90000,0,0,0,0,0,0,90000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
