gestion,codigo_entidad,nombre_entidad,monto_01_tgn,monto_02_tgn_p,monto_03_tgn_ct,monto_04_recon,monto_05_tgn_fcom,monto_06_tgn_pg_n,monto_07_tgn_iehd,monto_08_tgn_idh,monto_09_tgn_ipj,monto_10_tgn_ppet,monto_11_ot_gob,monto_12_total_tgn,monto_13_otros_ingresos,monto_14_recursos_especificos,monto_15_donaciones_internas,monto_16_credito_externo,monto_17_donaciones_externas,total,file
2026,1346,Gobierno Autónomo Municipal de Cocapata,7511,0,17082205,0,0,0,1829353,0,0,0,18919069,0,7587303,0,0,0,0,26506372,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1346_Gobierno_Autónomo_Municipal_de_Cocapata_objeto_gasto_fuente_total_gastos.pdf
2026,1347,Gobierno Autónomo Municipal de Shinahota,20084,0,22502949,0,0,0,2543540,0,0,0,25066573,0,5518461,0,0,0,0,30585034,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1347_Gobierno_Autónomo_Municipal_de_Shinahota_objeto_gasto_fuente_total_gastos.pdf
2026,1401,Gobierno Autónomo Municipal de Oruro,10835043,0,247332908,0,0,1095000,74322254,0,0,0,333585205,0,225428642,0,18760862,0,0,577774709,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1401_Gobierno_Autónomo_Municipal_de_Oruro_objeto_gasto_fuente_total_gastos.pdf
2026,1402,Gobierno Autónomo Municipal de Caracollo,4375419,0,19178262,0,0,0,5762968,0,0,0,29316649,0,3468425,0,0,0,0,32785074,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1402_Gobierno_Autónomo_Municipal_de_Caracollo_objeto_gasto_fuente_total_gastos.pdf
2026,1403,Gobierno Autónomo Municipal de El Choro,5850,0,8640527,0,0,0,2596434,0,0,0,11242811,0,617916,0,0,0,0,11860727,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1403_Gobierno_Autónomo_Municipal_de_El_Choro_objeto_gasto_fuente_total_gastos.pdf
2026,1404,Gobierno Autónomo Municipal de Challapata,5439286,0,29380120,0,0,0,8828574,0,0,0,43647980,0,3672032,0,0,0,0,47320012,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1404_Gobierno_Autónomo_Municipal_de_Challapata_objeto_gasto_fuente_total_gastos.pdf
2026,1405,Gobierno Autónomo Municipal de Santuario de Quillacas,5769713,0,4244192,0,0,0,1275358,0,0,0,11289263,0,0,0,0,0,0,11289263,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1405_Gobierno_Autónomo_Municipal_de_Santuario_de_Quillacas_objeto_gasto_fuente_total_gastos.pdf
2026,1406,Gobierno Autónomo Municipal de Huanuni,20900,0,16650869,0,0,0,5003500,0,0,0,21675269,0,9163689,0,0,0,0,30838958,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1406_Gobierno_Autónomo_Municipal_de_Huanuni_objeto_gasto_fuente_total_gastos.pdf
2026,1407,Gobierno Autónomo Municipal de Machacamarca,857804,0,5068089,0,0,0,1522935,0,0,0,7448828,0,783974,0,0,0,0,8232802,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1407_Gobierno_Autónomo_Municipal_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1408,Gobierno Autónomo Municipal de Poopó (Villa Poopó),18450,0,7608785,0,0,0,2286400,0,0,0,9913635,0,5825345,0,0,0,0,15738980,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1408_Gobierno_Autónomo_Municipal_de_Poopó_Villa_Poopó_objeto_gasto_fuente_total_gastos.pdf
2026,1409,Gobierno Autónomo Municipal de Pazña,2154366,0,3508421,0,0,0,1054262,0,0,0,6717049,0,505966,0,0,0,0,7223015,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1409_Gobierno_Autónomo_Municipal_de_Pazña_objeto_gasto_fuente_total_gastos.pdf
2026,1410,Gobierno Autónomo Municipal de Antequera,15250,0,3004606,0,0,0,902868,0,0,0,3922724,0,6762047,0,0,0,0,10684771,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1410_Gobierno_Autónomo_Municipal_de_Antequera_objeto_gasto_fuente_total_gastos.pdf
2026,1411,Gobierno Autónomo Municipal de Eucaliptus,4312995,0,4525199,0,0,0,1359799,0,0,0,10197993,0,180000,0,0,0,0,10377993,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1411_Gobierno_Autónomo_Municipal_de_Eucaliptus_objeto_gasto_fuente_total_gastos.pdf
2026,1412,Gobierno Autónomo Municipal de Santiago de Huari,2256654,0,11172909,0,0,0,3357401,0,0,0,16786964,0,1013603,0,0,0,0,17800567,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1412_Gobierno_Autónomo_Municipal_de_Santiago_de_Huari_objeto_gasto_fuente_total_gastos.pdf
2026,1413,Gobierno Autónomo Municipal de Totora,2264232,0,5462163,0,0,0,1641352,0,0,0,9367747,0,300000,0,0,0,0,9667747,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1413_Gobierno_Autónomo_Municipal_de_Totora_objeto_gasto_fuente_total_gastos.pdf
2026,1414,Gobierno Autónomo Municipal de Corque,3592,0,13318700,0,0,0,4002200,0,0,0,17324492,0,300000,0,299974,0,0,17924466,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1414_Gobierno_Autónomo_Municipal_de_Corque_objeto_gasto_fuente_total_gastos.pdf
2026,1415,Gobierno Autónomo Municipal de Choquecota,12000,0,2477511,0,0,0,744479,0,0,0,3233990,0,180000,0,0,0,0,3413990,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1415_Gobierno_Autónomo_Municipal_de_Choquecota_objeto_gasto_fuente_total_gastos.pdf
2026,1416,Gobierno Autónomo Municipal de Curahuara de Carangas,10313,0,5546133,0,0,0,1666584,0,0,0,7223030,0,300000,0,0,0,0,7523030,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1416_Gobierno_Autónomo_Municipal_de_Curahuara_de_Carangas_objeto_gasto_fuente_total_gastos.pdf
2026,1417,Gobierno Autónomo Municipal de Turco,2852175,0,4387190,0,0,0,1318328,0,0,0,8557693,0,994570,0,0,0,0,9552263,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1417_Gobierno_Autónomo_Municipal_de_Turco_objeto_gasto_fuente_total_gastos.pdf
2026,1418,Gobierno Autónomo Municipal de Huachacalla,20750,0,3303902,0,0,0,992805,0,0,0,4317457,0,250000,0,0,0,0,4567457,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1418_Gobierno_Autónomo_Municipal_de_Huachacalla_objeto_gasto_fuente_total_gastos.pdf
2026,1419,Gobierno Autónomo Municipal de Escara,399949,0,3486806,0,0,0,1047767,0,0,0,4934522,0,2000000,0,0,0,0,6934522,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1419_Gobierno_Autónomo_Municipal_de_Escara_objeto_gasto_fuente_total_gastos.pdf
2026,1420,Gobierno Autónomo Municipal de Cruz de Machacamarca,0,0,1256214,0,0,0,377486,0,0,0,1633700,0,1380000,0,0,0,0,3013700,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1420_Gobierno_Autónomo_Municipal_de_Cruz_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1421,Gobierno Autónomo Municipal de Yunguyo de Litoral,0,0,733277,0,0,0,220346,0,0,0,953623,0,350000,0,0,0,0,1303623,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1421_Gobierno_Autónomo_Municipal_de_Yunguyo_de_Litoral_objeto_gasto_fuente_total_gastos.pdf
2026,1422,Gobierno Autónomo Municipal de Esmeralda,12000,0,3228247,0,0,0,970071,0,0,0,4210318,0,700000,0,0,0,0,4910318,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1422_Gobierno_Autónomo_Municipal_de_Esmeralda_objeto_gasto_fuente_total_gastos.pdf
2026,1423,Gobierno Autónomo Municipal de Toledo,16013,0,10072163,0,0,0,3026633,0,0,0,13114809,0,300000,0,0,0,0,13414809,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1423_Gobierno_Autónomo_Municipal_de_Toledo_objeto_gasto_fuente_total_gastos.pdf
2026,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6750,0,5237691,0,0,0,1573899,0,0,0,6818340,0,300000,0,0,0,0,7118340,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1425,Gobierno Autónomo Municipal de Belén de Andamarca,9000,0,2490813,0,0,0,748476,0,0,0,3248289,0,115000,0,0,0,0,3363289,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1427,Gobierno Autónomo Municipal de Pampa Aullagas,1652942,0,2643787,0,0,0,794444,0,0,0,5091173,0,60000,0,0,0,0,5151173,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1427_Gobierno_Autónomo_Municipal_de_Pampa_Aullagas_objeto_gasto_fuente_total_gastos.pdf
2026,1428,Gobierno Autónomo Municipal de La Rivera,250,0,1101726,0,0,0,316279,0,0,0,1418255,0,1500000,0,0,0,0,2918255,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1428_Gobierno_Autónomo_Municipal_de_La_Rivera_objeto_gasto_fuente_total_gastos.pdf
2026,1429,Gobierno Autónomo Municipal de Todos Santos,8750,0,941122,0,0,0,282802,0,0,0,1232674,0,400000,0,0,0,0,1632674,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1429_Gobierno_Autónomo_Municipal_de_Todos_Santos_objeto_gasto_fuente_total_gastos.pdf
2026,1430,Gobierno Autónomo Municipal de Carangas,2397102,0,939459,0,0,0,282303,0,0,0,3618864,0,1748000,0,0,0,0,5366864,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1430_Gobierno_Autónomo_Municipal_de_Carangas_objeto_gasto_fuente_total_gastos.pdf
2026,1431,Gobierno Autónomo Municipal de Sabaya,1306,0,12792436,0,0,0,3844061,0,0,0,16637803,0,1047378,0,0,0,0,17685181,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1431_Gobierno_Autónomo_Municipal_de_Sabaya_objeto_gasto_fuente_total_gastos.pdf
2026,1432,Gobierno Autónomo Municipal de Coipasa,12000,0,1168088,0,0,0,351004,0,0,0,1531092,0,2010377,0,0,0,0,3541469,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1432_Gobierno_Autónomo_Municipal_de_Coipasa_objeto_gasto_fuente_total_gastos.pdf
2026,1434,Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca),4852292,0,4971649,0,0,0,1493955,0,0,0,11317896,0,200000,0,0,0,0,11517896,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1434_Gobierno_Autónomo_Municipal_de_Huayllamarca_Santiago_de_Huayllamarca_objeto_gasto_fuente_total_gastos.pdf
2026,1435,Gobierno Autónomo Municipal de Soracachi,7164011,0,13031874,0,0,0,3916010,0,0,0,24111895,0,2948648,0,0,0,0,27060543,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1435_Gobierno_Autónomo_Municipal_de_Soracachi_objeto_gasto_fuente_total_gastos.pdf
2026,1501,Gobierno Autónomo Municipal de Potosí,3730920,0,189020075,0,0,0,36315997,0,0,0,229066992,0,163194235,0,0,934000,0,393195227,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1501_Gobierno_Autónomo_Municipal_de_Potosí_objeto_gasto_fuente_total_gastos.pdf
2026,1502,Gobierno Autónomo Municipal de Tinguipaya,736939,0,31617349,0,0,0,4795150,0,0,0,37149438,0,2018938,0,0,0,0,39168376,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1502_Gobierno_Autónomo_Municipal_de_Tinguipaya_objeto_gasto_fuente_total_gastos.pdf
2026,1503,Gobierno Autónomo Municipal de Yocalla,12488,0,9744109,0,0,0,1849432,0,0,0,11606029,0,448271,0,1125341,0,0,13179641,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1503_Gobierno_Autónomo_Municipal_de_Yocalla_objeto_gasto_fuente_total_gastos.pdf
2026,1504,Gobierno Autónomo Municipal de Urmiri,18000,0,3629374,0,0,0,655917,0,0,0,4303291,0,184806,0,0,0,0,4488097,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1504_Gobierno_Autónomo_Municipal_de_Urmiri_objeto_gasto_fuente_total_gastos.pdf
2026,1505,Gobierno Autónomo Municipal de Uncía,10035442,0,22357737,0,0,0,5413489,0,0,0,37806668,0,4213982,0,0,0,0,42020650,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1505_Gobierno_Autónomo_Municipal_de_Uncía_objeto_gasto_fuente_total_gastos.pdf
2026,1506,Gobierno Autónomo Municipal de Chayanta,2050933,0,13308723,0,0,0,2662623,0,0,0,18022279,0,360725,0,0,0,0,18383004,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1506_Gobierno_Autónomo_Municipal_de_Chayanta_objeto_gasto_fuente_total_gastos.pdf
2026,1507,Gobierno Autónomo Municipal de Llallagua,38535,0,34561277,0,0,0,6914537,0,0,0,41514349,0,18989213,0,0,0,0,60503562,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1507_Gobierno_Autónomo_Municipal_de_Llallagua_objeto_gasto_fuente_total_gastos.pdf
2026,1508,Gobierno Autónomo Municipal de Betanzos,27268,0,26924590,0,0,0,5284662,0,0,0,32236520,0,1372400,0,0,0,0,33608920,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1508_Gobierno_Autónomo_Municipal_de_Betanzos_objeto_gasto_fuente_total_gastos.pdf
2026,1509,Gobierno Autónomo Municipal de Chaqui,96302,0,7700237,0,0,0,1540556,0,0,0,9337095,0,178526,0,0,0,0,9515621,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1509_Gobierno_Autónomo_Municipal_de_Chaqui_objeto_gasto_fuente_total_gastos.pdf
2026,1510,Gobierno Autónomo Municipal de Tacobamba,1258698,0,12164640,0,0,0,2363228,0,0,0,15786566,0,626056,0,0,0,0,16412622,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1510_Gobierno_Autónomo_Municipal_de_Tacobamba_objeto_gasto_fuente_total_gastos.pdf
2026,1511,Gobierno Autónomo Municipal de Colquechaca,8875180,0,13937587,0,0,0,2988404,0,0,0,25801171,0,3648896,0,0,0,0,29450067,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1511_Gobierno_Autónomo_Municipal_de_Colquechaca_objeto_gasto_fuente_total_gastos.pdf
2026,1512,Gobierno Autónomo Municipal de Ravelo,928264,0,14217986,0,0,0,3090680,0,0,0,18236930,0,408183,0,0,0,0,18645113,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1512_Gobierno_Autónomo_Municipal_de_Ravelo_objeto_gasto_fuente_total_gastos.pdf
2026,1513,Gobierno Autónomo Municipal de Pocoata,4284868,0,27563898,0,0,0,5373649,0,0,0,37222415,0,100926,0,0,0,0,37323341,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1513_Gobierno_Autónomo_Municipal_de_Pocoata_objeto_gasto_fuente_total_gastos.pdf
2026,1514,Gobierno Autónomo Municipal de Ocurí,71676,0,12144429,0,0,0,2389674,0,0,0,14605779,0,261668,0,0,0,0,14867447,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1514_Gobierno_Autónomo_Municipal_de_Ocurí_objeto_gasto_fuente_total_gastos.pdf
2026,1515,Gobierno Autónomo Municipal de San Pedro de Buena Vista,18893421,0,23831602,0,0,0,4650775,0,0,0,47375798,0,831825,0,0,0,0,48207623,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1515_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Buena_Vista_objeto_gasto_fuente_total_gastos.pdf
2026,1516,Gobierno Autónomo Municipal de Toro Toro,2949687,0,9311557,0,0,0,1782900,0,0,0,14044144,0,551427,0,0,0,0,14595571,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1516_Gobierno_Autónomo_Municipal_de_Toro_Toro_objeto_gasto_fuente_total_gastos.pdf
2026,1517,Gobierno Autónomo Municipal de Cotagaita,802220,0,31168202,0,0,0,5835236,0,0,0,37805658,0,3678488,0,0,0,0,41484146,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1517_Gobierno_Autónomo_Municipal_de_Cotagaita_objeto_gasto_fuente_total_gastos.pdf
2026,1518,Gobierno Autónomo Municipal de Vitichi,216313,0,8398596,0,0,0,1680274,0,0,0,10295183,0,297458,0,0,0,0,10592641,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1518_Gobierno_Autónomo_Municipal_de_Vitichi_objeto_gasto_fuente_total_gastos.pdf
2026,1519,Gobierno Autónomo Municipal de Tupiza,2803619,0,37853540,0,0,0,7573207,0,0,0,48230366,0,15796596,0,0,0,0,64026962,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1519_Gobierno_Autónomo_Municipal_de_Tupiza_objeto_gasto_fuente_total_gastos.pdf
2026,1520,Gobierno Autónomo Municipal de Atocha,724739,0,8002369,0,0,0,1557521,0,0,0,10284629,0,11161079,0,0,0,0,21445708,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1520_Gobierno_Autónomo_Municipal_de_Atocha_objeto_gasto_fuente_total_gastos.pdf
2026,1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",18750,0,11506974,0,0,0,2102088,0,0,0,13627812,0,70806908,0,0,0,0,84434720,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1521_Gobierno_Autónomo_Municipal_de_ColchaK_Villa_Martín_objeto_gasto_fuente_total_gastos.pdf
2026,1522,Gobierno Autónomo Municipal de San Pedro de Quemes,4125123,0,1332701,0,0,0,266628,0,0,0,5724452,0,261426,0,0,0,0,5985878,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1522_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Quemes_objeto_gasto_fuente_total_gastos.pdf
2026,1523,Gobierno Autónomo Municipal de San Pablo de Lípez,30250,0,2632206,0,0,0,565299,0,0,0,3227755,0,614698,0,0,0,0,3842453,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1523_Gobierno_Autónomo_Municipal_de_San_Pablo_de_Lípez_objeto_gasto_fuente_total_gastos.pdf
2026,1524,Gobierno Autónomo Municipal de Mojinete,18000,0,876870,0,0,0,169990,0,0,0,1064860,0,172847,0,0,0,0,1237707,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1524_Gobierno_Autónomo_Municipal_de_Mojinete_objeto_gasto_fuente_total_gastos.pdf
2026,1525,Gobierno Autónomo Municipal de San Antonio de Esmoruco,53250,0,1613708,0,0,0,322848,0,0,0,1989806,0,264850,0,0,0,0,2254656,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1525_Gobierno_Autónomo_Municipal_de_San_Antonio_de_Esmoruco_objeto_gasto_fuente_total_gastos.pdf
2026,1526,Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca),6368,0,14889751,0,0,0,2858894,0,0,0,17755013,0,310619,0,0,0,0,18065632,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1526_Gobierno_Autónomo_Municipal_de_Sacaca_Villa_de_Sacaca_objeto_gasto_fuente_total_gastos.pdf
2026,1527,Gobierno Autónomo Municipal de Caripuyo,12113,0,7156035,0,0,0,1401670,0,0,0,8569818,0,228565,0,0,0,0,8798383,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1527_Gobierno_Autónomo_Municipal_de_Caripuyo_objeto_gasto_fuente_total_gastos.pdf
2026,1528,Gobierno Autónomo Municipal de Puna (Villa Talavera),23023,0,14093055,0,0,0,2719508,0,0,0,16835586,0,560915,0,0,0,0,17396501,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1528_Gobierno_Autónomo_Municipal_de_Puna_Villa_Talavera_objeto_gasto_fuente_total_gastos.pdf
2026,1529,"Gobierno Autónomo Municipal de Caiza ""D""",27750,0,10717313,0,0,0,2144170,0,0,0,12889233,0,1413837,0,0,0,0,14303070,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1529_Gobierno_Autónomo_Municipal_de_Caiza_D_objeto_gasto_fuente_total_gastos.pdf
2026,1530,Gobierno Autónomo Municipal de Uyuni,8315452,0,33496385,0,0,0,6792928,0,0,0,48604765,0,12503988,0,0,0,0,61108753,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1530_Gobierno_Autónomo_Municipal_de_Uyuni_objeto_gasto_fuente_total_gastos.pdf
2026,1531,Gobierno Autónomo Municipal de Tomave,12863,0,6993905,0,0,0,1299210,0,0,0,8305978,0,579113,0,0,0,0,8885091,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1531_Gobierno_Autónomo_Municipal_de_Tomave_objeto_gasto_fuente_total_gastos.pdf
2026,1532,Gobierno Autónomo Municipal de Porco,9450,0,12847079,0,0,0,2432754,0,0,0,15289283,0,14556069,0,0,0,0,29845352,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1532_Gobierno_Autónomo_Municipal_de_Porco_objeto_gasto_fuente_total_gastos.pdf
2026,1533,Gobierno Autónomo Municipal de Arampampa,84000,0,3012088,0,0,0,602616,0,0,0,3698704,0,74925,0,0,0,0,3773629,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1533_Gobierno_Autónomo_Municipal_de_Arampampa_objeto_gasto_fuente_total_gastos.pdf
2026,1534,Gobierno Autónomo Municipal de Acasio,92500,0,3736337,0,0,0,737511,0,0,0,4566348,0,70000,0,0,0,0,4636348,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1534_Gobierno_Autónomo_Municipal_de_Acasio_objeto_gasto_fuente_total_gastos.pdf
2026,1535,Gobierno Autónomo Municipal de Llica,72500,0,4169135,0,0,0,700272,0,0,0,4941907,0,374960,0,0,0,0,5316867,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1535_Gobierno_Autónomo_Municipal_de_Llica_objeto_gasto_fuente_total_gastos.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,12000,0,1297783,0,0,0,259642,0,0,0,1569425,0,51271,0,0,0,0,1620696,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_objeto_gasto_fuente_total_gastos.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,39351,0,41949494,0,0,0,8202104,0,0,0,50190949,0,19185018,0,3438004,0,0,72813971,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_objeto_gasto_fuente_total_gastos.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,18250,0,1761693,0,0,0,352455,0,0,0,2132398,0,157959,0,0,0,0,2290357,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_objeto_gasto_fuente_total_gastos.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,139497,0,12234030,0,0,0,2378697,0,0,0,14752224,0,46211,0,0,0,0,14798435,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_objeto_gasto_fuente_total_gastos.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,8513,0,6792371,0,0,0,1358923,0,0,0,8159807,0,358359,0,0,0,0,8518166,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_objeto_gasto_fuente_total_gastos.pdf
2026,1541,Gobierno Autónomo Municipal de San Pedro de Macha,2539058,0,17403267,0,0,0,3481802,0,0,0,23424127,0,319297,0,0,0,0,23743424,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1541_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Macha_objeto_gasto_fuente_total_gastos.pdf
2026,1601,Gobierno Autónomo Municipal de Tarija,18626690,0,225082273,0,0,0,73452621,0,0,0,317161584,0,249838730,0,295868,0,0,567296182,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1601_Gobierno_Autónomo_Municipal_de_Tarija_objeto_gasto_fuente_total_gastos.pdf
2026,1602,Gobierno Autónomo Municipal de Padcaya,14384646,0,14784422,0,0,0,4740670,0,0,0,33909738,0,4117337,0,18250,0,0,38045325,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1602_Gobierno_Autónomo_Municipal_de_Padcaya_objeto_gasto_fuente_total_gastos.pdf
2026,1603,Gobierno Autónomo Municipal de Bermejo,2631999,0,37860713,0,0,0,9854825,0,0,0,50347537,0,41671811,0,458100,0,0,92477448,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1603_Gobierno_Autónomo_Municipal_de_Bermejo_objeto_gasto_fuente_total_gastos.pdf
2026,1604,Gobierno Autónomo Municipal de Yacuiba,159526,0,84923518,0,0,0,27165563,25200,120000,0,112393807,0,81634411,0,0,0,0,194028218,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1604_Gobierno_Autónomo_Municipal_de_Yacuiba_objeto_gasto_fuente_total_gastos.pdf
2026,1605,Gobierno Autónomo Municipal de Caraparí,36902,0,14111089,0,0,0,4847932,0,66450,0,19062373,0,32136254,0,0,0,0,51198627,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1605_Gobierno_Autónomo_Municipal_de_Caraparí_objeto_gasto_fuente_total_gastos.pdf
2026,1606,Gobierno Autónomo Municipal de Villamontes,60904,0,38251771,0,0,0,12813558,0,0,0,51126233,0,41883645,0,0,0,0,93009878,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1606_Gobierno_Autónomo_Municipal_de_Villamontes_objeto_gasto_fuente_total_gastos.pdf
2026,1607,Gobierno Autónomo Municipal de Uriondo (Concepción),6638800,0,13470123,0,0,0,4253088,0,0,0,24362011,0,8263408,0,513977,0,0,33139396,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1607_Gobierno_Autónomo_Municipal_de_Uriondo_Concepción_objeto_gasto_fuente_total_gastos.pdf
2026,1608,Gobierno Autónomo Municipal de Yunchara,227979,0,4140180,0,0,0,1423350,2258,0,0,5793767,0,3643291,0,92913,0,0,9529971,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1608_Gobierno_Autónomo_Municipal_de_Yunchara_objeto_gasto_fuente_total_gastos.pdf
2026,1609,Gobierno Autónomo Municipal de San Lorenzo,71681,0,25898940,0,0,0,8202028,7031,0,0,34179680,0,10081600,0,188801,0,0,44450081,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1609_Gobierno_Autónomo_Municipal_de_San_Lorenzo_objeto_gasto_fuente_total_gastos.pdf
