gestion,codigo_entidad,nombre_entidad,rubro,rubro_padre,nivel_rubro,descripcion,entidad_otorgante,fuente,organismo,importe,es_detalle,es_resumen,file
2026,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,12000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1912_Gobierno_Autónomo_Municipal_de_Ingavi_Humaita_recursos_por_rubro.pdf
2026,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,2148285,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1912_Gobierno_Autónomo_Municipal_de_Ingavi_Humaita_recursos_por_rubro.pdf
2026,1912,Gobierno Autónomo Municipal de Ingavi (Humaita),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,2814966,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1912_Gobierno_Autónomo_Municipal_de_Ingavi_Humaita_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,15088,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,15.3,15,2,Patentes y Concesiones,,,,15088,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,15.3.1,15.3,3,Patentes Forestales,0312,20,230,15088,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19,,1,TRANSFERENCIAS CORRIENTES,,,,2685111,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19.2,19,2,Del Sector Público No Financiero,,,,2685111,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,2685111,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,15250,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,1155618,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,1514243,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,23,,1,TRANSFERENCIAS DE CAPITAL,,,,99528,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,23.2,23,2,Del Sector Público No Financiero,,,,99528,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,99528,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1913,Gobierno Autónomo Municipal de Nueva Esperanza,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,99528,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1913_Gobierno_Autónomo_Municipal_de_Nueva_Esperanza_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),14,,1,REGALIAS,,,,95979,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),14.1,14,2,Regalías Mineras,0999,20,220,95979,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,26766,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),15.3,15,2,Patentes y Concesiones,,,,26766,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),15.3.1,15.3,3,Patentes Forestales,0312,20,230,26766,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19,,1,TRANSFERENCIAS CORRIENTES,,,,4849157,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19.2,19,2,Del Sector Público No Financiero,,,,4849157,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19.2.1,19.2,3,Del Órgano Ejecutivo,,,,4849157,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,47250,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,2078449,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,2723458,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1914_Gobierno_Autónomo_Municipal_de_Villa_Nueva_Loma_Alta_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,50799,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,15.3,15,2,Patentes y Concesiones,,,,50799,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,15.3.1,15.3,3,Patentes Forestales,0312,20,230,50799,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19,,1,TRANSFERENCIAS CORRIENTES,,,,4206946,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19.2,19,2,Del Sector Público No Financiero,,,,4206946,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,4206946,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,12000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,1815733,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,1915,Gobierno Autónomo Municipal de Santos Mercado,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,2379213,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1915_Gobierno_Autónomo_Municipal_de_Santos_Mercado_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,50000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19,,1,TRANSFERENCIAS CORRIENTES,,,,2790267,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2,19,2,Del Sector Público No Financiero,,,,2790267,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,2790267,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,69250,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,412150,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,2116692,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,192175,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3101_Autonomía_del_Territorio_Indígena_Originario_Campesino_Guaraní_Chaqueño_de_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,21000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,230,500,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,20000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,500,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,14,,1,REGALIAS,,,,236039,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,14.1,14,2,Regalías Mineras,0999,20,220,236039,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,87700,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15.1,15,2,Tasas,0000,20,210,50000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15.3,15,2,Patentes y Concesiones,,,,10000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15.3.4,15.3,3,Patentes Municipales,0000,20,210,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15.9,15,2,Otros Ingresos,,,,27700,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,27700,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19,,1,TRANSFERENCIAS CORRIENTES,,,,7414503,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2,19,2,Del Sector Público No Financiero,,,,7414503,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,7414503,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,5213,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,730821,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,6656856,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,21613,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3301_Gobierno_Autónomo_Indígena_Originario_Campesino_del_Territorio_de_Raqaypampa_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19,,1,TRANSFERENCIAS CORRIENTES,,,,2596880,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19.2,19,2,Del Sector Público No Financiero,,,,2596880,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,2596880,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,38750,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,1967044,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,591086,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,23,,1,TRANSFERENCIAS DE CAPITAL,,,,962969,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,23.2,23,2,Del Sector Público No Financiero,,,,962969,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,962969,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3401,GAIOC de la Nación Originaria Uru Chipaya,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,962969,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3401_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Nación_Originaria_Uru_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,13,,1,INGRESOS POR IMPUESTOS,,,,125000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,13.3,13,2,Impuestos Municipales,,,,125000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,125000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,14,,1,REGALIAS,,,,558853,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,14.1,14,2,Regalías Mineras,0999,20,220,558853,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19,,1,TRANSFERENCIAS CORRIENTES,,,,17203194,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19.2,19,2,Del Sector Público No Financiero,,,,17203194,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,17203194,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,5552,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,13223922,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,3973720,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,23,,1,TRANSFERENCIAS DE CAPITAL,,,,2474007,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,23.2,23,2,Del Sector Público No Financiero,,,,2474007,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,2474007,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,2474007,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3402_Gobierno_Autónomo_Indígena_Originario_Campesino_de_Salinas_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,82000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
2026,3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,210,12000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_3501_Gobierno_Autónomo_Indígena_Originario_Campesino_de_la_Autonomía_Originaria_del_recursos_por_rubro.pdf
