file,filename,codigo_entidad,nombre_entidad,filas,tiene_total_general,status,error
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1406_Gobierno_Autónomo_Municipal_de_Huanuni_objeto_gasto_fuente_total_gastos.pdf,2026_1406_Gobierno_Autónomo_Municipal_de_Huanuni_objeto_gasto_fuente_total_gastos.pdf,1406,Gobierno Autónomo Municipal de Huanuni,126,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1407_Gobierno_Autónomo_Municipal_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1407_Gobierno_Autónomo_Municipal_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf,1407,Gobierno Autónomo Municipal de Machacamarca,85,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1408_Gobierno_Autónomo_Municipal_de_Poopó_Villa_Poopó_objeto_gasto_fuente_total_gastos.pdf,2026_1408_Gobierno_Autónomo_Municipal_de_Poopó_Villa_Poopó_objeto_gasto_fuente_total_gastos.pdf,1408,Gobierno Autónomo Municipal de Poopó (Villa Poopó),105,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1409_Gobierno_Autónomo_Municipal_de_Pazña_objeto_gasto_fuente_total_gastos.pdf,2026_1409_Gobierno_Autónomo_Municipal_de_Pazña_objeto_gasto_fuente_total_gastos.pdf,1409,Gobierno Autónomo Municipal de Pazña,91,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1410_Gobierno_Autónomo_Municipal_de_Antequera_objeto_gasto_fuente_total_gastos.pdf,2026_1410_Gobierno_Autónomo_Municipal_de_Antequera_objeto_gasto_fuente_total_gastos.pdf,1410,Gobierno Autónomo Municipal de Antequera,100,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1411_Gobierno_Autónomo_Municipal_de_Eucaliptus_objeto_gasto_fuente_total_gastos.pdf,2026_1411_Gobierno_Autónomo_Municipal_de_Eucaliptus_objeto_gasto_fuente_total_gastos.pdf,1411,Gobierno Autónomo Municipal de Eucaliptus,76,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1412_Gobierno_Autónomo_Municipal_de_Santiago_de_Huari_objeto_gasto_fuente_total_gastos.pdf,2026_1412_Gobierno_Autónomo_Municipal_de_Santiago_de_Huari_objeto_gasto_fuente_total_gastos.pdf,1412,Gobierno Autónomo Municipal de Santiago de Huari,31,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1413_Gobierno_Autónomo_Municipal_de_Totora_objeto_gasto_fuente_total_gastos.pdf,2026_1413_Gobierno_Autónomo_Municipal_de_Totora_objeto_gasto_fuente_total_gastos.pdf,1413,Gobierno Autónomo Municipal de Totora,81,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1414_Gobierno_Autónomo_Municipal_de_Corque_objeto_gasto_fuente_total_gastos.pdf,2026_1414_Gobierno_Autónomo_Municipal_de_Corque_objeto_gasto_fuente_total_gastos.pdf,1414,Gobierno Autónomo Municipal de Corque,86,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1415_Gobierno_Autónomo_Municipal_de_Choquecota_objeto_gasto_fuente_total_gastos.pdf,2026_1415_Gobierno_Autónomo_Municipal_de_Choquecota_objeto_gasto_fuente_total_gastos.pdf,1415,Gobierno Autónomo Municipal de Choquecota,79,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1416_Gobierno_Autónomo_Municipal_de_Curahuara_de_Carangas_objeto_gasto_fuente_total_gastos.pdf,2026_1416_Gobierno_Autónomo_Municipal_de_Curahuara_de_Carangas_objeto_gasto_fuente_total_gastos.pdf,1416,Gobierno Autónomo Municipal de Curahuara de Carangas,75,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1417_Gobierno_Autónomo_Municipal_de_Turco_objeto_gasto_fuente_total_gastos.pdf,2026_1417_Gobierno_Autónomo_Municipal_de_Turco_objeto_gasto_fuente_total_gastos.pdf,1417,Gobierno Autónomo Municipal de Turco,103,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1418_Gobierno_Autónomo_Municipal_de_Huachacalla_objeto_gasto_fuente_total_gastos.pdf,2026_1418_Gobierno_Autónomo_Municipal_de_Huachacalla_objeto_gasto_fuente_total_gastos.pdf,1418,Gobierno Autónomo Municipal de Huachacalla,20,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1419_Gobierno_Autónomo_Municipal_de_Escara_objeto_gasto_fuente_total_gastos.pdf,2026_1419_Gobierno_Autónomo_Municipal_de_Escara_objeto_gasto_fuente_total_gastos.pdf,1419,Gobierno Autónomo Municipal de Escara,98,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1420_Gobierno_Autónomo_Municipal_de_Cruz_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1420_Gobierno_Autónomo_Municipal_de_Cruz_de_Machacamarca_objeto_gasto_fuente_total_gastos.pdf,1420,Gobierno Autónomo Municipal de Cruz de Machacamarca,91,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1421_Gobierno_Autónomo_Municipal_de_Yunguyo_de_Litoral_objeto_gasto_fuente_total_gastos.pdf,2026_1421_Gobierno_Autónomo_Municipal_de_Yunguyo_de_Litoral_objeto_gasto_fuente_total_gastos.pdf,1421,Gobierno Autónomo Municipal de Yunguyo de Litoral,78,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1422_Gobierno_Autónomo_Municipal_de_Esmeralda_objeto_gasto_fuente_total_gastos.pdf,2026_1422_Gobierno_Autónomo_Municipal_de_Esmeralda_objeto_gasto_fuente_total_gastos.pdf,1422,Gobierno Autónomo Municipal de Esmeralda,84,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1423_Gobierno_Autónomo_Municipal_de_Toledo_objeto_gasto_fuente_total_gastos.pdf,2026_1423_Gobierno_Autónomo_Municipal_de_Toledo_objeto_gasto_fuente_total_gastos.pdf,1423,Gobierno Autónomo Municipal de Toledo,101,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1424_Gobierno_Autónomo_Municipal_de_Andamarca_Santiago_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf,1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),86,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1425_Gobierno_Autónomo_Municipal_de_Belén_de_Andamarca_objeto_gasto_fuente_total_gastos.pdf,1425,Gobierno Autónomo Municipal de Belén de Andamarca,75,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1427_Gobierno_Autónomo_Municipal_de_Pampa_Aullagas_objeto_gasto_fuente_total_gastos.pdf,2026_1427_Gobierno_Autónomo_Municipal_de_Pampa_Aullagas_objeto_gasto_fuente_total_gastos.pdf,1427,Gobierno Autónomo Municipal de Pampa Aullagas,89,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1428_Gobierno_Autónomo_Municipal_de_La_Rivera_objeto_gasto_fuente_total_gastos.pdf,2026_1428_Gobierno_Autónomo_Municipal_de_La_Rivera_objeto_gasto_fuente_total_gastos.pdf,1428,Gobierno Autónomo Municipal de La Rivera,84,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1429_Gobierno_Autónomo_Municipal_de_Todos_Santos_objeto_gasto_fuente_total_gastos.pdf,2026_1429_Gobierno_Autónomo_Municipal_de_Todos_Santos_objeto_gasto_fuente_total_gastos.pdf,1429,Gobierno Autónomo Municipal de Todos Santos,82,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1430_Gobierno_Autónomo_Municipal_de_Carangas_objeto_gasto_fuente_total_gastos.pdf,2026_1430_Gobierno_Autónomo_Municipal_de_Carangas_objeto_gasto_fuente_total_gastos.pdf,1430,Gobierno Autónomo Municipal de Carangas,92,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1431_Gobierno_Autónomo_Municipal_de_Sabaya_objeto_gasto_fuente_total_gastos.pdf,2026_1431_Gobierno_Autónomo_Municipal_de_Sabaya_objeto_gasto_fuente_total_gastos.pdf,1431,Gobierno Autónomo Municipal de Sabaya,91,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1432_Gobierno_Autónomo_Municipal_de_Coipasa_objeto_gasto_fuente_total_gastos.pdf,2026_1432_Gobierno_Autónomo_Municipal_de_Coipasa_objeto_gasto_fuente_total_gastos.pdf,1432,Gobierno Autónomo Municipal de Coipasa,90,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1434_Gobierno_Autónomo_Municipal_de_Huayllamarca_Santiago_de_Huayllamarca_objeto_gasto_fuente_total_gastos.pdf,2026_1434_Gobierno_Autónomo_Municipal_de_Huayllamarca_Santiago_de_Huayllamarca_objeto_gasto_fuente_total_gastos.pdf,1434,Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca),82,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1435_Gobierno_Autónomo_Municipal_de_Soracachi_objeto_gasto_fuente_total_gastos.pdf,2026_1435_Gobierno_Autónomo_Municipal_de_Soracachi_objeto_gasto_fuente_total_gastos.pdf,1435,Gobierno Autónomo Municipal de Soracachi,117,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1501_Gobierno_Autónomo_Municipal_de_Potosí_objeto_gasto_fuente_total_gastos.pdf,2026_1501_Gobierno_Autónomo_Municipal_de_Potosí_objeto_gasto_fuente_total_gastos.pdf,1501,Gobierno Autónomo Municipal de Potosí,153,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1502_Gobierno_Autónomo_Municipal_de_Tinguipaya_objeto_gasto_fuente_total_gastos.pdf,2026_1502_Gobierno_Autónomo_Municipal_de_Tinguipaya_objeto_gasto_fuente_total_gastos.pdf,1502,Gobierno Autónomo Municipal de Tinguipaya,125,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1503_Gobierno_Autónomo_Municipal_de_Yocalla_objeto_gasto_fuente_total_gastos.pdf,2026_1503_Gobierno_Autónomo_Municipal_de_Yocalla_objeto_gasto_fuente_total_gastos.pdf,1503,Gobierno Autónomo Municipal de Yocalla,97,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1504_Gobierno_Autónomo_Municipal_de_Urmiri_objeto_gasto_fuente_total_gastos.pdf,2026_1504_Gobierno_Autónomo_Municipal_de_Urmiri_objeto_gasto_fuente_total_gastos.pdf,1504,Gobierno Autónomo Municipal de Urmiri,91,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1505_Gobierno_Autónomo_Municipal_de_Uncía_objeto_gasto_fuente_total_gastos.pdf,2026_1505_Gobierno_Autónomo_Municipal_de_Uncía_objeto_gasto_fuente_total_gastos.pdf,1505,Gobierno Autónomo Municipal de Uncía,116,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1506_Gobierno_Autónomo_Municipal_de_Chayanta_objeto_gasto_fuente_total_gastos.pdf,2026_1506_Gobierno_Autónomo_Municipal_de_Chayanta_objeto_gasto_fuente_total_gastos.pdf,1506,Gobierno Autónomo Municipal de Chayanta,98,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1507_Gobierno_Autónomo_Municipal_de_Llallagua_objeto_gasto_fuente_total_gastos.pdf,2026_1507_Gobierno_Autónomo_Municipal_de_Llallagua_objeto_gasto_fuente_total_gastos.pdf,1507,Gobierno Autónomo Municipal de Llallagua,20,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1508_Gobierno_Autónomo_Municipal_de_Betanzos_objeto_gasto_fuente_total_gastos.pdf,2026_1508_Gobierno_Autónomo_Municipal_de_Betanzos_objeto_gasto_fuente_total_gastos.pdf,1508,Gobierno Autónomo Municipal de Betanzos,117,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1509_Gobierno_Autónomo_Municipal_de_Chaqui_objeto_gasto_fuente_total_gastos.pdf,2026_1509_Gobierno_Autónomo_Municipal_de_Chaqui_objeto_gasto_fuente_total_gastos.pdf,1509,Gobierno Autónomo Municipal de Chaqui,97,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1510_Gobierno_Autónomo_Municipal_de_Tacobamba_objeto_gasto_fuente_total_gastos.pdf,2026_1510_Gobierno_Autónomo_Municipal_de_Tacobamba_objeto_gasto_fuente_total_gastos.pdf,1510,Gobierno Autónomo Municipal de Tacobamba,100,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1511_Gobierno_Autónomo_Municipal_de_Colquechaca_objeto_gasto_fuente_total_gastos.pdf,2026_1511_Gobierno_Autónomo_Municipal_de_Colquechaca_objeto_gasto_fuente_total_gastos.pdf,1511,Gobierno Autónomo Municipal de Colquechaca,93,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1512_Gobierno_Autónomo_Municipal_de_Ravelo_objeto_gasto_fuente_total_gastos.pdf,2026_1512_Gobierno_Autónomo_Municipal_de_Ravelo_objeto_gasto_fuente_total_gastos.pdf,1512,Gobierno Autónomo Municipal de Ravelo,119,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1513_Gobierno_Autónomo_Municipal_de_Pocoata_objeto_gasto_fuente_total_gastos.pdf,2026_1513_Gobierno_Autónomo_Municipal_de_Pocoata_objeto_gasto_fuente_total_gastos.pdf,1513,Gobierno Autónomo Municipal de Pocoata,106,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1514_Gobierno_Autónomo_Municipal_de_Ocurí_objeto_gasto_fuente_total_gastos.pdf,2026_1514_Gobierno_Autónomo_Municipal_de_Ocurí_objeto_gasto_fuente_total_gastos.pdf,1514,Gobierno Autónomo Municipal de Ocurí,99,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1515_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Buena_Vista_objeto_gasto_fuente_total_gastos.pdf,2026_1515_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Buena_Vista_objeto_gasto_fuente_total_gastos.pdf,1515,Gobierno Autónomo Municipal de San Pedro de Buena Vista,109,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1516_Gobierno_Autónomo_Municipal_de_Toro_Toro_objeto_gasto_fuente_total_gastos.pdf,2026_1516_Gobierno_Autónomo_Municipal_de_Toro_Toro_objeto_gasto_fuente_total_gastos.pdf,1516,Gobierno Autónomo Municipal de Toro Toro,95,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1517_Gobierno_Autónomo_Municipal_de_Cotagaita_objeto_gasto_fuente_total_gastos.pdf,2026_1517_Gobierno_Autónomo_Municipal_de_Cotagaita_objeto_gasto_fuente_total_gastos.pdf,1517,Gobierno Autónomo Municipal de Cotagaita,115,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1518_Gobierno_Autónomo_Municipal_de_Vitichi_objeto_gasto_fuente_total_gastos.pdf,2026_1518_Gobierno_Autónomo_Municipal_de_Vitichi_objeto_gasto_fuente_total_gastos.pdf,1518,Gobierno Autónomo Municipal de Vitichi,103,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1519_Gobierno_Autónomo_Municipal_de_Tupiza_objeto_gasto_fuente_total_gastos.pdf,2026_1519_Gobierno_Autónomo_Municipal_de_Tupiza_objeto_gasto_fuente_total_gastos.pdf,1519,Gobierno Autónomo Municipal de Tupiza,106,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1520_Gobierno_Autónomo_Municipal_de_Atocha_objeto_gasto_fuente_total_gastos.pdf,2026_1520_Gobierno_Autónomo_Municipal_de_Atocha_objeto_gasto_fuente_total_gastos.pdf,1520,Gobierno Autónomo Municipal de Atocha,107,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1521_Gobierno_Autónomo_Municipal_de_ColchaK_Villa_Martín_objeto_gasto_fuente_total_gastos.pdf,2026_1521_Gobierno_Autónomo_Municipal_de_ColchaK_Villa_Martín_objeto_gasto_fuente_total_gastos.pdf,1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",129,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1522_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Quemes_objeto_gasto_fuente_total_gastos.pdf,2026_1522_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Quemes_objeto_gasto_fuente_total_gastos.pdf,1522,Gobierno Autónomo Municipal de San Pedro de Quemes,87,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1523_Gobierno_Autónomo_Municipal_de_San_Pablo_de_Lípez_objeto_gasto_fuente_total_gastos.pdf,2026_1523_Gobierno_Autónomo_Municipal_de_San_Pablo_de_Lípez_objeto_gasto_fuente_total_gastos.pdf,1523,Gobierno Autónomo Municipal de San Pablo de Lípez,105,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1524_Gobierno_Autónomo_Municipal_de_Mojinete_objeto_gasto_fuente_total_gastos.pdf,2026_1524_Gobierno_Autónomo_Municipal_de_Mojinete_objeto_gasto_fuente_total_gastos.pdf,1524,Gobierno Autónomo Municipal de Mojinete,87,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1525_Gobierno_Autónomo_Municipal_de_San_Antonio_de_Esmoruco_objeto_gasto_fuente_total_gastos.pdf,2026_1525_Gobierno_Autónomo_Municipal_de_San_Antonio_de_Esmoruco_objeto_gasto_fuente_total_gastos.pdf,1525,Gobierno Autónomo Municipal de San Antonio de Esmoruco,94,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1526_Gobierno_Autónomo_Municipal_de_Sacaca_Villa_de_Sacaca_objeto_gasto_fuente_total_gastos.pdf,2026_1526_Gobierno_Autónomo_Municipal_de_Sacaca_Villa_de_Sacaca_objeto_gasto_fuente_total_gastos.pdf,1526,Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca),98,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1527_Gobierno_Autónomo_Municipal_de_Caripuyo_objeto_gasto_fuente_total_gastos.pdf,2026_1527_Gobierno_Autónomo_Municipal_de_Caripuyo_objeto_gasto_fuente_total_gastos.pdf,1527,Gobierno Autónomo Municipal de Caripuyo,98,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1528_Gobierno_Autónomo_Municipal_de_Puna_Villa_Talavera_objeto_gasto_fuente_total_gastos.pdf,2026_1528_Gobierno_Autónomo_Municipal_de_Puna_Villa_Talavera_objeto_gasto_fuente_total_gastos.pdf,1528,Gobierno Autónomo Municipal de Puna (Villa Talavera),88,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1529_Gobierno_Autónomo_Municipal_de_Caiza_D_objeto_gasto_fuente_total_gastos.pdf,2026_1529_Gobierno_Autónomo_Municipal_de_Caiza_D_objeto_gasto_fuente_total_gastos.pdf,1529,"Gobierno Autónomo Municipal de Caiza ""D""",109,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1530_Gobierno_Autónomo_Municipal_de_Uyuni_objeto_gasto_fuente_total_gastos.pdf,2026_1530_Gobierno_Autónomo_Municipal_de_Uyuni_objeto_gasto_fuente_total_gastos.pdf,1530,Gobierno Autónomo Municipal de Uyuni,126,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1531_Gobierno_Autónomo_Municipal_de_Tomave_objeto_gasto_fuente_total_gastos.pdf,2026_1531_Gobierno_Autónomo_Municipal_de_Tomave_objeto_gasto_fuente_total_gastos.pdf,1531,Gobierno Autónomo Municipal de Tomave,97,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1532_Gobierno_Autónomo_Municipal_de_Porco_objeto_gasto_fuente_total_gastos.pdf,2026_1532_Gobierno_Autónomo_Municipal_de_Porco_objeto_gasto_fuente_total_gastos.pdf,1532,Gobierno Autónomo Municipal de Porco,117,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1533_Gobierno_Autónomo_Municipal_de_Arampampa_objeto_gasto_fuente_total_gastos.pdf,2026_1533_Gobierno_Autónomo_Municipal_de_Arampampa_objeto_gasto_fuente_total_gastos.pdf,1533,Gobierno Autónomo Municipal de Arampampa,85,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1534_Gobierno_Autónomo_Municipal_de_Acasio_objeto_gasto_fuente_total_gastos.pdf,2026_1534_Gobierno_Autónomo_Municipal_de_Acasio_objeto_gasto_fuente_total_gastos.pdf,1534,Gobierno Autónomo Municipal de Acasio,80,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1535_Gobierno_Autónomo_Municipal_de_Llica_objeto_gasto_fuente_total_gastos.pdf,2026_1535_Gobierno_Autónomo_Municipal_de_Llica_objeto_gasto_fuente_total_gastos.pdf,1535,Gobierno Autónomo Municipal de Llica,86,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_objeto_gasto_fuente_total_gastos.pdf,2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_objeto_gasto_fuente_total_gastos.pdf,1536,Gobierno Autónomo Municipal de Tahua,71,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_objeto_gasto_fuente_total_gastos.pdf,2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_objeto_gasto_fuente_total_gastos.pdf,1537,Gobierno Autónomo Municipal de Villazón,137,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_objeto_gasto_fuente_total_gastos.pdf,2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_objeto_gasto_fuente_total_gastos.pdf,1538,Gobierno Autónomo Municipal de San Agustín,17,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_objeto_gasto_fuente_total_gastos.pdf,2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_objeto_gasto_fuente_total_gastos.pdf,1539,Gobierno Autónomo Municipal de Ckochas,114,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_objeto_gasto_fuente_total_gastos.pdf,2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_objeto_gasto_fuente_total_gastos.pdf,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,17,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1541_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Macha_objeto_gasto_fuente_total_gastos.pdf,2026_1541_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Macha_objeto_gasto_fuente_total_gastos.pdf,1541,Gobierno Autónomo Municipal de San Pedro de Macha,100,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1601_Gobierno_Autónomo_Municipal_de_Tarija_objeto_gasto_fuente_total_gastos.pdf,2026_1601_Gobierno_Autónomo_Municipal_de_Tarija_objeto_gasto_fuente_total_gastos.pdf,1601,Gobierno Autónomo Municipal de Tarija,173,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1602_Gobierno_Autónomo_Municipal_de_Padcaya_objeto_gasto_fuente_total_gastos.pdf,2026_1602_Gobierno_Autónomo_Municipal_de_Padcaya_objeto_gasto_fuente_total_gastos.pdf,1602,Gobierno Autónomo Municipal de Padcaya,100,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1603_Gobierno_Autónomo_Municipal_de_Bermejo_objeto_gasto_fuente_total_gastos.pdf,2026_1603_Gobierno_Autónomo_Municipal_de_Bermejo_objeto_gasto_fuente_total_gastos.pdf,1603,Gobierno Autónomo Municipal de Bermejo,131,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1604_Gobierno_Autónomo_Municipal_de_Yacuiba_objeto_gasto_fuente_total_gastos.pdf,2026_1604_Gobierno_Autónomo_Municipal_de_Yacuiba_objeto_gasto_fuente_total_gastos.pdf,1604,Gobierno Autónomo Municipal de Yacuiba,138,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1605_Gobierno_Autónomo_Municipal_de_Caraparí_objeto_gasto_fuente_total_gastos.pdf,2026_1605_Gobierno_Autónomo_Municipal_de_Caraparí_objeto_gasto_fuente_total_gastos.pdf,1605,Gobierno Autónomo Municipal de Caraparí,133,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1606_Gobierno_Autónomo_Municipal_de_Villamontes_objeto_gasto_fuente_total_gastos.pdf,2026_1606_Gobierno_Autónomo_Municipal_de_Villamontes_objeto_gasto_fuente_total_gastos.pdf,1606,Gobierno Autónomo Municipal de Villamontes,142,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1607_Gobierno_Autónomo_Municipal_de_Uriondo_Concepción_objeto_gasto_fuente_total_gastos.pdf,2026_1607_Gobierno_Autónomo_Municipal_de_Uriondo_Concepción_objeto_gasto_fuente_total_gastos.pdf,1607,Gobierno Autónomo Municipal de Uriondo (Concepción),132,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1608_Gobierno_Autónomo_Municipal_de_Yunchara_objeto_gasto_fuente_total_gastos.pdf,2026_1608_Gobierno_Autónomo_Municipal_de_Yunchara_objeto_gasto_fuente_total_gastos.pdf,1608,Gobierno Autónomo Municipal de Yunchara,125,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1609_Gobierno_Autónomo_Municipal_de_San_Lorenzo_objeto_gasto_fuente_total_gastos.pdf,2026_1609_Gobierno_Autónomo_Municipal_de_San_Lorenzo_objeto_gasto_fuente_total_gastos.pdf,1609,Gobierno Autónomo Municipal de San Lorenzo,108,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1610_Gobierno_Autónomo_Municipal_de_El_Puente_objeto_gasto_fuente_total_gastos.pdf,2026_1610_Gobierno_Autónomo_Municipal_de_El_Puente_objeto_gasto_fuente_total_gastos.pdf,1610,Gobierno Autónomo Municipal de El Puente,107,True,ok,
data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1611_Gobierno_Autónomo_Municipal_de_Entre_Ríos_objeto_gasto_fuente_total_gastos.pdf,2026_1611_Gobierno_Autónomo_Municipal_de_Entre_Ríos_objeto_gasto_fuente_total_gastos.pdf,1611,Gobierno Autónomo Municipal de Entre Ríos,131,True,ok,
