codigo_entidad,nombre_entidad,grupo_1_detalle,grupo_2_detalle,grupo_3_detalle,grupo_4_detalle,grupo_5_detalle,grupo_6_detalle,grupo_7_detalle,grupo_8_detalle,grupo_9_detalle,total_detalle,grupo_1_pdf,grupo_2_pdf,grupo_3_pdf,grupo_4_pdf,grupo_5_pdf,grupo_6_pdf,grupo_7_pdf,grupo_8_pdf,grupo_9_pdf,total_pdf,grupo_1_diff,grupo_2_diff,grupo_3_diff,grupo_4_diff,grupo_5_diff,grupo_6_diff,grupo_7_diff,grupo_8_diff,grupo_9_diff,total_diff
1532,Gobierno Autónomo Municipal de Porco,5634228,5379840,8584862,1871569,7520522,0,846331,8000,0,29845352,5634228,5379840,8584862,1871569,7520522,0,846331,8000,0,29845352,0,0,0,0,0,0,0,0,0,0
1533,Gobierno Autónomo Municipal de Arampampa,700220,1988425,620727,25000,161219,0,278038,0,0,3773629,700220,1988425,620727,25000,161219,0,278038,0,0,3773629,0,0,0,0,0,0,0,0,0,0
1534,Gobierno Autónomo Municipal de Acasio,979359,1754373,1337826,0,0,249562,315228,0,0,4636348,979359,1754373,1337826,0,0,249562,315228,0,0,4636348,0,0,0,0,0,0,0,0,0,0
1535,Gobierno Autónomo Municipal de Llica,943396,1107559,1376491,120257,1474400,0,294764,0,0,5316867,943396,1107559,1376491,120257,1474400,0,294764,0,0,5316867,0,0,0,0,0,0,0,0,0,0
1536,Gobierno Autónomo Municipal de Tahua,487618,364721,601094,8037,19807,27269,112150,0,0,1620696,487618,364721,601094,8037,19807,27269,112150,0,0,1620696,0,0,0,0,0,0,0,0,0,0
1537,Gobierno Autónomo Municipal de Villazón,18026631,19539162,21347224,7786048,2580330,30000,3479076,25500,0,72813971,18026631,19539162,21347224,7786048,2580330,30000,3479076,25500,0,72813971,0,0,0,0,0,0,0,0,0,0
1538,Gobierno Autónomo Municipal de San Agustín,0,285398,0,0,1873221,0,131738,0,0,2290357,0,285398,0,0,1873221,0,131738,0,0,2290357,0,0,0,0,0,0,0,0,0,0
1539,Gobierno Autónomo Municipal de Ckochas,2188228,4187959,4899453,1136382,651998,755241,971674,7500,0,14798435,2188228,4187959,4899453,1136382,651998,755241,971674,7500,0,14798435,0,0,0,0,0,0,0,0,0,0
1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,0,1100380,0,0,6923472,0,494314,0,0,8518166,0,1100380,0,0,6923472,0,494314,0,0,8518166,0,0,0,0,0,0,0,0,0,0
1541,Gobierno Autónomo Municipal de San Pedro de Macha,2620092,6371676,7269680,4503983,1292274,0,1682719,3000,0,23743424,2620092,6371676,7269680,4503983,1292274,0,1682719,3000,0,23743424,0,0,0,0,0,0,0,0,0,0
1601,Gobierno Autónomo Municipal de Tarija,99350717,84534988,91051621,102425805,0,41644594,127365217,208220,20715020,567296182,99350717,84534988,91051621,102425805,0,41644594,127365217,208220,20715020,567296182,0,0,0,0,0,0,0,0,0,0
1602,Gobierno Autónomo Municipal de Padcaya,5313949,4078099,6817458,18124597,0,997152,2442070,0,272000,38045325,5313949,4078099,6817458,18124597,0,997152,2442070,0,272000,38045325,0,0,0,0,0,0,0,0,0,0
1603,Gobierno Autónomo Municipal de Bermejo,10587679,18719283,18217289,27572103,0,7362596,4261592,0,5756906,92477448,10587679,18719283,18217289,27572103,0,7362596,4261592,0,5756906,92477448,0,0,0,0,0,0,0,0,0,0
1604,Gobierno Autónomo Municipal de Yacuiba,20966308,57974215,51560087,20896266,13244272,15599828,11228696,5000,2553546,194028218,20966308,57974215,51560087,20896266,13244272,15599828,11228696,5000,2553546,194028218,0,0,0,0,0,0,0,0,0,0
1605,Gobierno Autónomo Municipal de Caraparí,2826452,21623481,12654007,5451006,0,5064279,1991402,0,1588000,51198627,2826452,21623481,12654007,5451006,0,5064279,1991402,0,1588000,51198627,0,0,0,0,0,0,0,0,0,0
1606,Gobierno Autónomo Municipal de Villamontes,22488469,18413593,20076879,18060840,68010,5141379,5947307,80106,2733295,93009878,22488469,18413593,20076879,18060840,68010,5141379,5947307,80106,2733295,93009878,0,0,0,0,0,0,0,0,0,0
1607,Gobierno Autónomo Municipal de Uriondo (Concepción),2730069,7847889,6718047,10456698,1502846,1099284,2356987,27576,400000,33139396,2730069,7847889,6718047,10456698,1502846,1099284,2356987,27576,400000,33139396,0,0,0,0,0,0,0,0,0,0
1608,Gobierno Autónomo Municipal de Yunchara,915664,1920167,1942726,3257789,0,260886,650571,0,582168,9529971,915664,1920167,1942726,3257789,0,260886,650571,0,582168,9529971,0,0,0,0,0,0,0,0,0,0
1609,Gobierno Autónomo Municipal de San Lorenzo,4492874,9796161,11015015,3490410,1423558,6610210,4186143,0,3435710,44450081,4492874,9796161,11015015,3490410,1423558,6610210,4186143,0,3435710,44450081,0,0,0,0,0,0,0,0,0,0
1610,Gobierno Autónomo Municipal de El Puente,2073882,5156526,4410291,8625135,0,761061,1230258,0,0,22257153,2073882,5156526,4410291,8625135,0,761061,1230258,0,0,22257153,0,0,0,0,0,0,0,0,0,0
1611,Gobierno Autónomo Municipal de Entre Ríos,4728318,7631151,8208781,7102478,0,2106765,2889776,2000,1291444,33960713,4728318,7631151,8208781,7102478,0,2106765,2889776,2000,1291444,33960713,0,0,0,0,0,0,0,0,0,0
1701,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,1455262768,1359388983,527717602,741332878,0,581468198,125002767,100050,1701458,4791974704,1455262768,1359388983,527717602,741332878,0,581468198,125002767,100050,1701458,4791974704,0,0,0,0,0,0,0,0,0,0
1702,Gobierno Autónomo Municipal de Cotoca,23221604,67394066,25540067,22655565,24821051,8340557,3832984,0,20000,175825894,23221604,67394066,25540067,22655565,24821051,8340557,3832984,0,20000,175825894,0,0,0,0,0,0,0,0,0,0
1703,Gobierno Autónomo Municipal de Porongo (Ayacucho),25636216,47586870,24430232,20840400,39686662,0,907712,0,0,159088092,25636216,47586870,24430232,20840400,39686662,0,907712,0,0,159088092,0,0,0,0,0,0,0,0,0,0
1704,Gobierno Autónomo Municipal de La Guardia,54283177,58223325,43773469,72010222,3500000,17666701,6300144,500,1482121,257239659,54283177,58223325,43773469,72010222,3500000,17666701,6300144,500,1482121,257239659,0,0,0,0,0,0,0,0,0,0
1705,Gobierno Autónomo Municipal de El Torno,14090126,32887449,19020700,15051151,0,3591389,2376195,0,4549746,91566756,14090126,32887449,19020700,15051151,0,3591389,2376195,0,4549746,91566756,0,0,0,0,0,0,0,0,0,0
1706,Gobierno Autónomo Municipal de Warnes,43543878,108289256,56138849,57436751,46064036,41523780,4409647,60000,1949178,359415375,43543878,108289256,56138849,57436751,46064036,41523780,4409647,60000,1949178,359415375,0,0,0,0,0,0,0,0,0,0
1707,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),8757298,37758054,20751427,1203067,4971160,2249003,2228447,6000,0,77924456,8757298,37758054,20751427,1203067,4971160,2249003,2228447,6000,0,77924456,0,0,0,0,0,0,0,0,0,0
1708,Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco),2210984,2085251,9078093,5447090,0,1873651,475046,0,601581,21771696,2210984,2085251,9078093,5447090,0,1873651,475046,0,601581,21771696,0,0,0,0,0,0,0,0,0,0
1709,Gobierno Autónomo Municipal de San Rafael,2038891,5048601,3830187,2367988,667616,514706,263541,0,0,14731530,2038891,5048601,3830187,2367988,667616,514706,263541,0,0,14731530,0,0,0,0,0,0,0,0,0,0
1710,Gobierno Autónomo Municipal de Buena Vista,2482021,7625453,3649429,11070526,0,933776,612785,0,180000,26553990,2482021,7625453,3649429,11070526,0,933776,612785,0,180000,26553990,0,0,0,0,0,0,0,0,0,0
1711,Gobierno Autónomo Municipal de San Carlos,3281117,9439149,6095551,2572224,0,2079949,882516,0,1230000,25580506,3281117,9439149,6095551,2572224,0,2079949,882516,0,1230000,25580506,0,0,0,0,0,0,0,0,0,0
1712,Gobierno Autónomo Municipal de Yapacaní,0,7923310,0,10087291,0,0,2202105,0,62161841,82374547,0,7923310,0,10087291,0,0,2202105,0,62161841,82374547,0,0,0,0,0,0,0,0,0,0
1713,Gobierno Autónomo Municipal de San José,6616262,18847692,13693460,10804473,0,15000,1074587,0,26721,51078195,6616262,18847692,13693460,10804473,0,15000,1074587,0,26721,51078195,0,0,0,0,0,0,0,0,0,0
1714,Gobierno Autónomo Municipal de Pailón,6318085,28202925,16999956,32240533,0,40000,1381617,0,0,85183116,6318085,28202925,16999956,32240533,0,40000,1381617,0,0,85183116,0,0,0,0,0,0,0,0,0,0
1715,Gobierno Autónomo Municipal de Roboré,4030355,8491236,3241237,659037,0,1300000,836678,0,2382281,20940824,4030355,8491236,3241237,659037,0,1300000,836678,0,2382281,20940824,0,0,0,0,0,0,0,0,0,0
1716,Gobierno Autónomo Municipal de Portachuelo,4606092,13254139,4483627,5215691,0,460720,786833,0,0,28807102,4606092,13254139,4483627,5215691,0,460720,786833,0,0,28807102,0,0,0,0,0,0,0,0,0,0
1717,Gobierno Autónomo Municipal de Santa Rosa del Sara,4000042,37415,2317487,1881590,0,0,689143,0,11685052,20610729,4000042,37415,2317487,1881590,0,0,689143,0,11685052,20610729,0,0,0,0,0,0,0,0,0,0
1718,Gobierno Autónomo Municipal de Lagunillas,825935,763004,11181,4015314,352708,0,203763,0,3271921,9443826,825935,763004,11181,4015314,352708,0,203763,0,3271921,9443826,0,0,0,0,0,0,0,0,0,0
1720,Gobierno Autónomo Municipal de Cabezas,4517884,13976177,10856877,2687632,0,864371,1214898,0,1097636,35215475,4517884,13976177,10856877,2687632,0,864371,1214898,0,1097636,35215475,0,0,0,0,0,0,0,0,0,0
1721,Gobierno Autónomo Municipal de Cuevo,1035029,2063863,1207602,27684,0,264326,184366,0,144000,4926870,1035029,2063863,1207602,27684,0,264326,184366,0,144000,4926870,0,0,0,0,0,0,0,0,0,0
1723,Gobierno Autónomo Municipal de Camiri,8630808,18968192,10504007,894456,0,105679,1319036,0,1077822,41500000,8630808,18968192,10504007,894456,0,105679,1319036,0,1077822,41500000,0,0,0,0,0,0,0,0,0,0
1724,Gobierno Autónomo Municipal de Boyuibe,954138,2838136,1487598,59567,114391,50000,233753,0,0,5737583,954138,2838136,1487598,59567,114391,50000,233753,0,0,5737583,0,0,0,0,0,0,0,0,0,0
1725,Gobierno Autónomo Municipal de Vallegrande,3760422,10264687,7005539,8110013,675880,523412,1063479,0,0,31403432,3760422,10264687,7005539,8110013,675880,523412,1063479,0,0,31403432,0,0,0,0,0,0,0,0,0,0
1726,Gobierno Autónomo Municipal de Trigal,381565,1404086,460761,9900,0,0,95057,0,100000,2451369,381565,1404086,460761,9900,0,0,95057,0,100000,2451369,0,0,0,0,0,0,0,0,0,0
1727,Gobierno Autónomo Municipal de Moro Moro,497327,1470174,1967594,13000,675,300567,104664,0,0,4354001,497327,1470174,1967594,13000,675,300567,104664,0,0,4354001,0,0,0,0,0,0,0,0,0,0
1728,Gobierno Autónomo Municipal de Postrer Valle,0,709118,282551,0,458660,205798,98023,0,3000,1757150,0,709118,282551,0,458660,205798,98023,0,3000,1757150,0,0,0,0,0,0,0,0,0,0
1729,Gobierno Autónomo Municipal de Pucara,323902,813033,696284,0,90000,14520,118173,0,0,2055912,323902,813033,696284,0,90000,14520,118173,0,0,2055912,0,0,0,0,0,0,0,0,0,0
1730,Gobierno Autónomo Municipal de Samaipata,2800285,6131055,6741551,1449236,0,925260,487424,0,1062272,19597083,2800285,6131055,6741551,1449236,0,925260,487424,0,1062272,19597083,0,0,0,0,0,0,0,0,0,0
1731,Gobierno Autónomo Municipal de Pampa Grande,1754426,4463101,2950272,856398,0,338535,339095,0,318257,11020084,1754426,4463101,2950272,856398,0,338535,339095,0,318257,11020084,0,0,0,0,0,0,0,0,0,0
1732,Gobierno Autónomo Municipal de Mairana,1849578,5859498,4881353,1761510,0,633410,458903,0,1697,15445949,1849578,5859498,4881353,1761510,0,633410,458903,0,1697,15445949,0,0,0,0,0,0,0,0,0,0
1733,Gobierno Autónomo Municipal de Quirusillas,524799,1387473,898460,20000,0,167402,98280,0,0,3096414,524799,1387473,898460,20000,0,167402,98280,0,0,3096414,0,0,0,0,0,0,0,0,0,0
1734,Gobierno Autónomo Municipal de Montero,46358256,73560717,44524558,33793278,0,10704032,5538372,0,2410644,216889857,46358256,73560717,44524558,33793278,0,10704032,5538372,0,2410644,216889857,0,0,0,0,0,0,0,0,0,0
1735,Gobierno Autónomo Municipal de General Agustín Saavedra,3726364,10076071,5576477,8346436,0,442863,721634,0,34570,28924415,3726364,10076071,5576477,8346436,0,442863,721634,0,34570,28924415,0,0,0,0,0,0,0,0,0,0
1736,Gobierno Autónomo Municipal de Mineros,5458026,11700112,7248971,7343148,864,317863,987479,0,917837,33974300,5458026,11700112,7248971,7343148,864,317863,987479,0,917837,33974300,0,0,0,0,0,0,0,0,0,0
1737,Gobierno Autónomo Municipal de Concepción,3463758,18214503,7186100,5892810,682371,593475,944145,0,3301829,40278991,3463758,18214503,7186100,5892810,682371,593475,944145,0,3301829,40278991,0,0,0,0,0,0,0,0,0,0
1738,Gobierno Autónomo Municipal de San Javier,2824066,8676535,4220812,1891013,0,1279457,521748,0,0,19413631,2824066,8676535,4220812,1891013,0,1279457,521748,0,0,19413631,0,0,0,0,0,0,0,0,0,0
1739,Gobierno Autónomo Municipal de San Julián,7588686,26584627,12913196,20653197,0,3587901,34101318,500,463647,105893072,7588686,26584627,12913196,20653197,0,3587901,34101318,500,463647,105893072,0,0,0,0,0,0,0,0,0,0
1740,Gobierno Autónomo Municipal de San Matías,2173286,116139,1886256,2086,0,0,515270,0,10707023,15400060,2173286,116139,1886256,2086,0,0,515270,0,10707023,15400060,0,0,0,0,0,0,0,0,0,0
1741,Gobierno Autónomo Municipal de Comarapa,2983576,7780128,4313987,4834660,0,2654293,781847,0,802897,24151388,2983576,7780128,4313987,4834660,0,2654293,781847,0,802897,24151388,0,0,0,0,0,0,0,0,0,0
1742,Gobierno Autónomo Municipal de Saipina,2294918,2511790,1929316,64330,0,0,525239,4500,113656,7443749,2294918,2511790,1929316,64330,0,0,525239,4500,113656,7443749,0,0,0,0,0,0,0,0,0,0
1743,Gobierno Autónomo Municipal de Puerto Suárez,5125384,5000,2296838,0,0,0,659509,0,17110274,25197005,5125384,5000,2296838,0,0,0,659509,0,17110274,25197005,0,0,0,0,0,0,0,0,0,0
1744,Gobierno Autónomo Municipal de Puerto Quijarro,5247665,8076366,7709103,19858302,0,500000,701685,0,3604464,45697585,5247665,8076366,7709103,19858302,0,500000,701685,0,3604464,45697585,0,0,0,0,0,0,0,0,0,0
1745,Gobierno Autónomo Municipal de Ascención de Guarayos,3870695,17661652,9112780,8979277,0,979789,1243598,0,0,41847791,3870695,17661652,9112780,8979277,0,979789,1243598,0,0,41847791,0,0,0,0,0,0,0,0,0,0
1746,Gobierno Autónomo Municipal de Urubicha,972647,853835,0,0,0,0,266852,0,4384098,6477432,972647,853835,0,0,0,0,266852,0,4384098,6477432,0,0,0,0,0,0,0,0,0,0
1747,Gobierno Autónomo Municipal de El Puente,2928526,7474623,4907919,2588693,0,187401,416448,0,2019543,20523153,2928526,7474623,4907919,2588693,0,187401,416448,0,2019543,20523153,0,0,0,0,0,0,0,0,0,0
1748,Gobierno Autónomo Municipal de Okinawa Uno,2100747,8196093,1770150,1149755,0,0,343547,0,0,13560292,2100747,8196093,1770150,1149755,0,0,343547,0,0,13560292,0,0,0,0,0,0,0,0,0,0
1749,Gobierno Autónomo Municipal de San Antonio de Lomerio,956368,2873290,2015913,30800,0,5000,213734,0,0,6095105,956368,2873290,2015913,30800,0,5000,213734,0,0,6095105,0,0,0,0,0,0,0,0,0,0
1750,Gobierno Autónomo Municipal de San Ramón,1508830,5919376,4460081,7016267,376672,698582,251391,0,0,20231199,1508830,5919376,4460081,7016267,376672,698582,251391,0,0,20231199,0,0,0,0,0,0,0,0,0,0
1751,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,2190861,4683076,2878710,10122792,460961,331583,254099,0,0,20922082,2190861,4683076,2878710,10122792,460961,331583,254099,0,0,20922082,0,0,0,0,0,0,0,0,0,0
1752,Gobierno Autónomo Municipal de San Juan,0,1317634,13883,7062281,0,0,324622,0,10178329,18896749,0,1317634,13883,7062281,0,0,324622,0,10178329,18896749,0,0,0,0,0,0,0,0,0,0
1753,Gobierno Autónomo Municipal de Fernández Alonso,3033794,7824413,5018053,1384469,48563,1537827,660383,0,0,19507502,3033794,7824413,5018053,1384469,48563,1537827,660383,0,0,19507502,0,0,0,0,0,0,0,0,0,0
1754,Gobierno Autónomo Municipal de San Pedro,3767466,9787739,5540590,458777,0,582,464471,0,0,20019625,3767466,9787739,5540590,458777,0,582,464471,0,0,20019625,0,0,0,0,0,0,0,0,0,0
1755,Gobierno Autónomo Municipal de Cuatro Cañadas,5473729,22422306,9133686,16017968,1000000,0,785812,0,30000,54863501,5473729,22422306,9133686,16017968,1000000,0,785812,0,30000,54863501,0,0,0,0,0,0,0,0,0,0
1756,Gobierno Autónomo Municipal de Colpa Bélgica,2671880,10995050,4010323,7941137,0,190000,240649,0,0,26049039,2671880,10995050,4010323,7941137,0,190000,240649,0,0,26049039,0,0,0,0,0,0,0,0,0,0
1801,Gobierno Autónomo Municipal de Trinidad,40156822,82388148,50865299,26322562,0,6621001,25453579,31258,1305000,233143669,40156822,82388148,50865299,26322562,0,6621001,25453579,31258,1305000,233143669,0,0,0,0,0,0,0,0,0,0
1802,Gobierno Autónomo Municipal de San Javier,2157201,3298507,2229550,1427653,205103,853632,762613,0,0,10934259,2157201,3298507,2229550,1427653,205103,853632,762613,0,0,10934259,0,0,0,0,0,0,0,0,0,0
1803,Gobierno Autónomo Municipal de Riberalta,22138991,16715549,0,0,0,0,13189178,0,109854891,161898609,22138991,16715549,0,0,0,0,13189178,0,109854891,161898609,0,0,0,0,0,0,0,0,0,0
1805,Gobierno Autónomo Municipal de Puerto Guayaramerín,14631675,14449339,16349678,6109434,0,0,4865612,0,1000000,57405738,14631675,14449339,16349678,6109434,0,0,4865612,0,1000000,57405738,0,0,0,0,0,0,0,0,0,0
1806,Gobierno Autónomo Municipal de Reyes,2000663,1599974,0,92702,0,0,1309579,0,8751212,13754130,2000663,1599974,0,92702,0,0,1309579,0,8751212,13754130,0,0,0,0,0,0,0,0,0,0
1807,Gobierno Autónomo Municipal de Puerto Rurrenabaque,3521037,12048721,6741560,1550000,70000,1317856,2263711,0,200000,27712885,3521037,12048721,6741560,1550000,70000,1317856,2263711,0,200000,27712885,0,0,0,0,0,0,0,0,0,0
1808,Gobierno Autónomo Municipal de San Borja,0,6489813,0,7355357,0,0,5261856,0,41745035,60852061,0,6489813,0,7355357,0,0,5261856,0,41745035,60852061,0,0,0,0,0,0,0,0,0,0
1809,Gobierno Autónomo Municipal de Santa Rosa,2087868,5884728,4126192,2036583,0,216397,1234070,0,1228473,16814311,2087868,5884728,4126192,2036583,0,216397,1234070,0,1228473,16814311,0,0,0,0,0,0,0,0,0,0
1810,Gobierno Autónomo Municipal de Santa Ana,4636391,10078057,16271411,5978166,0,905460,2120770,0,96987,40087242,4636391,10078057,16271411,5978166,0,905460,2120770,0,96987,40087242,0,0,0,0,0,0,0,0,0,0
1811,Gobierno Autónomo Municipal de San Ignacio,4511079,8389042,7615951,6034676,0,956975,2581281,0,200001,30289005,4511079,8389042,7615951,6034676,0,956975,2581281,0,200001,30289005,0,0,0,0,0,0,0,0,0,0
1812,Gobierno Autónomo Municipal de Loreto,1468186,1504356,1344135,174580,0,0,430542,0,0,4921799,1468186,1504356,1344135,174580,0,0,430542,0,0,4921799,0,0,0,0,0,0,0,0,0,0
1813,Gobierno Autónomo Municipal de San Andrés,2880025,5912696,5914430,461586,0,800401,1807227,0,1222668,18999033,2880025,5912696,5914430,461586,0,800401,1807227,0,1222668,18999033,0,0,0,0,0,0,0,0,0,0
1814,Gobierno Autónomo Municipal de San Joaquín,1554091,3392187,2776977,23396,0,967999,760338,0,4001,9478989,1554091,3392187,2776977,23396,0,967999,760338,0,4001,9478989,0,0,0,0,0,0,0,0,0,0
1815,Gobierno Autónomo Municipal de San Ramón,1046867,3281511,2165965,87782,71533,30000,695102,0,0,7378760,1046867,3281511,2165965,87782,71533,30000,695102,0,0,7378760,0,0,0,0,0,0,0,0,0,0
1816,Gobierno Autónomo Municipal de Puerto Síles,332535,430793,447531,38000,3900,2000,102305,0,0,1357064,332535,430793,447531,38000,3900,2000,102305,0,0,1357064,0,0,0,0,0,0,0,0,0,0
1817,Gobierno Autónomo Municipal de Magdalena,2037038,5702519,5007279,13113606,0,137568,1506507,0,0,27504517,2037038,5702519,5007279,13113606,0,137568,1506507,0,0,27504517,0,0,0,0,0,0,0,0,0,0
1818,Gobierno Autónomo Municipal de Baures,1468623,3832400,2548910,899557,0,1643380,732775,0,0,11125645,1468623,3832400,2548910,899557,0,1643380,732775,0,0,11125645,0,0,0,0,0,0,0,0,0,0
1819,Gobierno Autónomo Municipal de Huacaraje,2307315,1107932,1594369,146500,0,0,545644,0,0,5701760,2307315,1107932,1594369,146500,0,0,545644,0,0,5701760,0,0,0,0,0,0,0,0,0,0
1820,Gobierno Autónomo Municipal de Exaltación,2131103,3438945,2252824,90800,2508485,1131576,765912,0,0,12319645,2131103,3438945,2252824,90800,2508485,1131576,765912,0,0,12319645,0,0,0,0,0,0,0,0,0,0
1901,Gobierno Autónomo Municipal de Cobija,0,4564461,6652323,5172243,0,0,19709516,0,110006073,146104616,0,4564461,6652323,5172243,0,0,19709516,0,110006073,146104616,0,0,0,0,0,0,0,0,0,0
1902,Gobierno Autónomo Municipal de Porvenir,1144990,429872,1129090,44300,6697150,0,3193154,0,6385102,19023658,1144990,429872,1129090,44300,6697150,0,3193154,0,6385102,19023658,0,0,0,0,0,0,0,0,0,0
1903,Gobierno Autónomo Municipal de Bolpebra,470034,2034306,1338490,137000,0,72550,829243,0,21620,4903243,470034,2034306,1338490,137000,0,72550,829243,0,21620,4903243,0,0,0,0,0,0,0,0,0,0
1904,Gobierno Autónomo Municipal de Bella Flor,771853,2640848,2301460,199408,0,509390,1283733,0,0,7706692,771853,2640848,2301460,199408,0,509390,1283733,0,0,7706692,0,0,0,0,0,0,0,0,0,0
1905,Gobierno Autónomo Municipal de Puerto Rico,1500017,979521,280560,0,0,0,2475848,0,9141816,14377762,1500017,979521,280560,0,0,0,2475848,0,9141816,14377762,0,0,0,0,0,0,0,0,0,0
1906,Gobierno Autónomo Municipal de San Pedro,652226,2219213,1635545,125499,0,595763,1082382,0,1500,6312128,652226,2219213,1635545,125499,0,595763,1082382,0,1500,6312128,0,0,0,0,0,0,0,0,0,0
1907,Gobierno Autónomo Municipal de Filadelfia,1311714,6864916,4002390,235193,0,86844,2751698,0,550000,15802755,1311714,6864916,4002390,235193,0,86844,2751698,0,550000,15802755,0,0,0,0,0,0,0,0,0,0
1908,Gobierno Autónomo Municipal de Puerto Gonzalo Moreno,1493346,1881138,123771,0,0,0,4113325,0,15796280,23407860,1493346,1881138,123771,0,0,0,4113325,0,15796280,23407860,0,0,0,0,0,0,0,0,0,0
1909,Gobierno Autónomo Municipal de San Lorenzo,0,1484206,52634,0,13067351,0,3198834,0,0,17803025,0,1484206,52634,0,13067351,0,3198834,0,0,17803025,0,0,0,0,0,0,0,0,0,0
1910,Gobierno Autónomo Municipal de Sena,2105511,10173371,5569644,6578350,0,202563,3568425,0,505934,28703798,2105511,10173371,5569644,6578350,0,202563,3568425,0,505934,28703798,0,0,0,0,0,0,0,0,0,0
1911,Gobierno Autónomo Municipal de Santa Rosa del Abuná,0,63031,433732,6000,0,0,990521,0,4190144,5683428,0,63031,433732,6000,0,0,990521,0,4190144,5683428,0,0,0,0,0,0,0,0,0,0
1912,Gobierno Autónomo Municipal de Ingavi (Humaita),461267,2323341,1323239,11500,0,4000,870713,0,66398,5060458,461267,2323341,1323239,11500,0,4000,870713,0,66398,5060458,0,0,0,0,0,0,0,0,0,0
1913,Gobierno Autónomo Municipal de Nueva Esperanza,265569,1117850,756000,183135,0,0,477173,0,0,2799727,265569,1117850,756000,183135,0,0,477173,0,0,2799727,0,0,0,0,0,0,0,0,0,0
1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),517550,1862608,1473713,93560,0,146423,878048,0,0,4971902,517550,1862608,1473713,93560,0,146423,878048,0,0,4971902,0,0,0,0,0,0,0,0,0,0
1915,Gobierno Autónomo Municipal de Santos Mercado,375880,99927,281439,0,0,0,737785,0,2762714,4257745,375880,99927,281439,0,0,0,737785,0,2762714,4257745,0,0,0,0,0,0,0,0,0,0
3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,501607,1076863,927127,39000,0,0,287203,0,8467,2840267,501607,1076863,927127,39000,0,0,287203,0,8467,2840267,0,0,0,0,0,0,0,0,0,0
3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,1561693,1934284,3026619,119500,0,642021,403926,0,71199,7759242,1561693,1934284,3026619,119500,0,642021,403926,0,71199,7759242,0,0,0,0,0,0,0,0,0,0
3401,GAIOC de la Nación Originaria Uru Chipaya,324959,325580,0,962969,0,0,217258,0,1729083,3559849,324959,325580,0,962969,0,0,217258,0,1729083,3559849,0,0,0,0,0,0,0,0,0,0
3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,2521387,1185719,4022898,2494007,0,0,1301813,0,8835230,20361054,2521387,1185719,4022898,2494007,0,0,1301813,0,8835230,20361054,0,0,0,0,0,0,0,0,0,0
3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,550097,2131033,2546029,105000,633045,528396,350562,7800,0,6851962,550097,2131033,2546029,105000,633045,528396,350562,7800,0,6851962,0,0,0,0,0,0,0,0,0,0
3701,GAIOC de Charagua Iyambae,6435324,14779006,9344549,468324,6067969,0,1029724,0,487044,38611940,6435324,14779006,9344549,468324,6067969,0,1029724,0,487044,38611940,0,0,0,0,0,0,0,0,0,0
3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,1195910,1508746,2471813,5394664,0,0,496660,0,8258464,19326257,1195910,1508746,2471813,5394664,0,0,496660,0,8258464,19326257,0,0,0,0,0,0,0,0,0,0
3801,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,879808,1616343,1349901,420000,0,0,355912,0,280500,4902464,879808,1616343,1349901,420000,0,0,355912,0,280500,4902464,0,0,0,0,0,0,0,0,0,0
4601,Gobierno Autónomo Regional del Gran Chaco,29947853,45381407,54005219,18873756,11476125,23517636,106524610,78673,0,289805279,29947853,45381407,54005219,18873756,11476125,23517636,106524610,78673,0,289805279,0,0,0,0,0,0,0,0,0,0
901,Gobierno Autónomo Departamental de Chuquisaca,393700637,14590602,39365191,32298526,26131436,0,63819284,0,212356497,782262173,393700637,14590602,39365191,32298526,26131436,0,63819284,0,212356497,782262173,0,0,0,0,0,0,0,0,0,0
902,Gobierno Autónomo Departamental de La Paz,1051860924,111271927,155354377,254097638,6249796,34361069,62112336,439001,2060390,1677807458,1051860924,111271927,155354377,254097638,6249796,34361069,62112336,439001,2060390,1677807458,0,0,0,0,0,0,0,0,0,0
903,Gobierno Autónomo Departamental de Cochabamba,680802345,58174195,110056753,28539134,0,46218626,91857005,250214,84650719,1100548991,680802345,58174195,110056753,28539134,0,46218626,91857005,250214,84650719,1100548991,0,0,0,0,0,0,0,0,0,0
904,Gobierno Autónomo Departamental de Oruro,335814939,33859360,39719834,229160066,0,32559298,31450751,215391,14372019,717151658,335814939,33859360,39719834,229160066,0,32559298,31450751,215391,14372019,717151658,0,0,0,0,0,0,0,0,0,0
