status,departamento_pibpc,provincia_pibpc,municipio_pibpc,municipio_alt_pibpc,pibpc_key,pibpc_alt_key,pib_usd2017,poblacion_estimada_2021,pibpc_usd2017,codigo_entidad,nombre_entidad,departamento_sigep,grupo_eta,tipo,presupuesto_total_sigep
match_exacto,Santa Cruz,Cordillera,Boyuibe,Boyuibe,boyuibe,boyuibe,16741173.988908134,7994.4351672803905,2094.103415514129,1724,Gobierno Autónomo Municipal de Boyuibe,Santa Cruz,GAM,municipal,5737583.0
match_exacto,Cochabamba,Ayopaya,Cocapata,Cocapata,cocapata,cocapata,60703091.09623661,32259.213532844027,1881.7287977102435,1346,Gobierno Autónomo Municipal de Cocapata,Cochabamba,GAM,municipal,26506372.0
match_exacto,Santa Cruz,Vallegrande,Vallegrande,Vallegrande,vallegrande,vallegrande,34547180.57337556,15610.145010353644,2213.123616113858,1725,Gobierno Autónomo Municipal de Vallegrande,Santa Cruz,GAM,municipal,31403432.0
match_manual,Tarija,Gran Chaco,Villa Montes,Villa Montes,villa montes,villa montes,188134856.50731543,72263.35343899866,2603.461471880489,1606,Gobierno Autónomo Municipal de Villamontes,Tarija,GAM,municipal,93009878.0
match_exacto,Chuquisaca,Zudáñez,Presto,Presto,presto,presto,25953227.765402608,12546.692289774392,2068.5314635917707,1107,Gobierno Autónomo Municipal de Presto,Chuquisaca,GAM,municipal,14381363.0
match_exacto,Santa Cruz,Vallegrande,Trigal,Trigal,trigal,trigal,6229377.430279347,2857.5026833606435,2180.007552242477,1726,Gobierno Autónomo Municipal de Trigal,Santa Cruz,GAM,municipal,2451369.0
match_exacto,Santa Cruz,Florida,Quirusillas,Quirusillas,quirusillas,quirusillas,6711792.200211518,3266.758982916721,2054.5722030031443,1733,Gobierno Autónomo Municipal de Quirusillas,Santa Cruz,GAM,municipal,3096414.0
match_exacto,Santa Cruz,Andrés Ibáñez,La Guardia,La Guardia,la guardia,la guardia,264235225.395966,79268.39244594339,3333.4248020250902,1704,Gobierno Autónomo Municipal de La Guardia,Santa Cruz,GAM,municipal,257239659.0
match_manual,Santa Cruz,Vallegrande,Moromoro,Moromoro,moromoro,moromoro,9628988.788585884,3734.08871383177,2578.6716723998256,1727,Gobierno Autónomo Municipal de Moro Moro,Santa Cruz,GAM,municipal,4354001.0
match_exacto,Santa Cruz,Andrés Ibáñez,El Torno,El Torno,el torno,el torno,55581893.50989151,20509.349604239447,2710.0758718551606,1705,Gobierno Autónomo Municipal de El Torno,Santa Cruz,GAM,municipal,91566756.0
match_exacto,Santa Cruz,Florida,Samaipata,Samaipata,samaipata,samaipata,26380039.744419858,12437.998575869828,2120.9232002645585,1730,Gobierno Autónomo Municipal de Samaipata,Santa Cruz,GAM,municipal,19597083.0
match_exacto,Santa Cruz,Ñuflo De Chávez,Cuatro Cañadas,Cuatro Cañadas,cuatro canadas,cuatro canadas,79323344.7279125,27055.30182255014,2931.896500293256,1755,Gobierno Autónomo Municipal de Cuatro Cañadas,Santa Cruz,GAM,municipal,54863501.0
match_exacto,Santa Cruz,Ñuflo De Chávez,San Ramón,San Ramón,san ramon,san ramon,16109017.60762941,6942.021922547511,2320.508028836344,1750,Gobierno Autónomo Municipal de San Ramón,Santa Cruz,GAM,municipal,20231199.0
match_exacto,Santa Cruz,Andrés Ibáñez,Cotoca,Cotoca,cotoca,cotoca,157950878.80624047,49468.11096977952,3192.983837663297,1702,Gobierno Autónomo Municipal de Cotoca,Santa Cruz,GAM,municipal,175825894.0
match_exacto,Santa Cruz,Manuel María Caballero,Saipina,Saipina,saipina,saipina,12361003.218315804,6632.1736634827685,1863.7936588386383,1742,Gobierno Autónomo Municipal de Saipina,Santa Cruz,GAM,municipal,7443749.0
match_exacto,Cochabamba,Campero,Omereque,Omereque,omereque,omereque,16828847.39560489,7621.33919721289,2208.1220846015053,1309,Gobierno Autónomo Municipal de Omereque,Cochabamba,GAM,municipal,8441040.0
match_exacto,Santa Cruz,Cordillera,Cuevo,Cuevo,cuevo,cuevo,7935222.122510651,3487.307189129713,2275.458309851663,1721,Gobierno Autónomo Municipal de Cuevo,Santa Cruz,GAM,municipal,4926870.0
match_manual,Chuquisaca,Luis Calvo,Huacaya,Huacaya,huacaya,huacaya,4840260.263830605,2201.472835331957,2198.6463726229667,3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de,Chuquisaca,GAIOC,indigena_originario_campesino,2840267.0
match_exacto,Chuquisaca,Luis Calvo,Macharetí,Macharetí,machareti,machareti,39816102.806199744,15630.44725607344,2547.342513870076,1128,Gobierno Autónomo Municipal de Machareti,Chuquisaca,GAM,municipal,9269406.0
match_exacto,Santa Cruz,Andrés Ibáñez,Porongo,Porongo (Ayacucho),porongo,porongo ayacucho,57524404.84967665,16226.292101753716,3545.13554230048,1703,Gobierno Autónomo Municipal de Porongo (Ayacucho),Santa Cruz,GAM,municipal,159088092.0
match_exacto,Santa Cruz,Ñuflo De Chávez,San Javier,San Javier,san javier,san javier,33953789.209359296,15170.613311235547,2238.1289742724307,1738,Gobierno Autónomo Municipal de San Javier,Santa Cruz,GAM,municipal,19413631.0
match_exacto,Cochabamba,Chapare,Villa Tunari,Villa Tunari,villa tunari,villa tunari,168115096.14022857,80847.47823428582,2079.41051238546,1314,Gobierno Autónomo Municipal de Villa Tunari,Cochabamba,GAM,municipal,106261435.0
match_exacto,Cochabamba,Carrasco,Chimoré,Chimoré,chimore,chimore,40203577.6942099,18610.5860829124,2160.2531760739903,1334,Gobierno Autónomo Municipal de Chimoré,Cochabamba,GAM,municipal,37932967.0
match_exacto,Cochabamba,Tiraque,Tiraque,Tiraque,tiraque,tiraque,65236557.94037413,29374.635593972624,2220.8465440081923,1341,Gobierno Autónomo Municipal de Tiraque,Cochabamba,GAM,municipal,18867960.0
match_exacto,Cochabamba,Tiraque,Shinahota,Shinahota,shinahota,shinahota,38046227.107057765,15371.306326088634,2475.145983037537,1347,Gobierno Autónomo Municipal de Shinahota,Cochabamba,GAM,municipal,30585034.0
match_exacto,Chuquisaca,Sur Cinti,Culpina,Culpina,culpina,culpina,29962611.304569345,14560.966583193822,2057.7350503057955,1124,Gobierno Autónomo Municipal de Culpina,Chuquisaca,GAM,municipal,21907961.0
match_exacto,Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,incahuasi,incahuasi,26781348.98779788,13396.940206823156,1999.064605375931,1121,Gobierno Autónomo Municipal de Incahuasi,Chuquisaca,GAM,municipal,20133393.0
match_exacto,Santa Cruz,Ichilo,San Juan,San Juan,san juan,san juan,34698142.236725256,15470.149601609535,2242.909288551108,1752,Gobierno Autónomo Municipal de San Juan,Santa Cruz,GAM,municipal,18896749.0
match_exacto,Potosí,Tomás Frías,Tinguipaya,Tinguipaya,tinguipaya,tinguipaya,32471023.12466852,16116.1367428322,2014.8143219937808,1502,Gobierno Autónomo Municipal de Tinguipaya,Potosí,GAM,municipal,39168376.0
match_exacto,Santa Cruz,Obispo Santistéban,Montero,Montero,montero,montero,392389397.3406969,151263.48491344185,2594.078786200355,1734,Gobierno Autónomo Municipal de Montero,Santa Cruz,GAM,municipal,216889857.0
match_exacto,Beni,Iténez,Baures,Baures,baures,baures,16268306.84379786,7160.219937121786,2272.040103049862,1818,Gobierno Autónomo Municipal de Baures,Beni,GAM,municipal,11125645.0
match_exacto,Santa Cruz,Guarayos,Ascención de Guarayos,Ascención de Guarayos,ascencion de guarayos,ascencion de guarayos,63759128.78687849,25444.28920298221,2505.8325771350515,1745,Gobierno Autónomo Municipal de Ascención de Guarayos,Santa Cruz,GAM,municipal,41847791.0
match_exacto,Beni,Marbán,San Andrés,San Andrés,san andres,san andres,34389401.97126988,11684.671800024007,2943.120916002041,1813,Gobierno Autónomo Municipal de San Andrés,Beni,GAM,municipal,18999033.0
match_exacto,Beni,Marbán,Loreto,Loreto,loreto,loreto,30944258.81186177,15173.911534340685,2039.3066574713175,1812,Gobierno Autónomo Municipal de Loreto,Beni,GAM,municipal,4921799.0
match_exacto,Cochabamba,Arani,Vacas,Vacas,vacas,vacas,27754077.780727506,12912.68423536605,2149.365482407828,1337,Gobierno Autónomo Municipal de Vacas,Cochabamba,GAM,municipal,9168031.0
match_exacto,Cochabamba,Carrasco,Pocona,Pocona,pocona,pocona,42878068.46877317,20934.54167965617,2048.1971435009414,1333,Gobierno Autónomo Municipal de Pocona,Cochabamba,GAM,municipal,11603755.0
match_exacto,Santa Cruz,Warnes,Okinawa Uno,Okinawa Uno,okinawa uno,okinawa uno,186291507.38513097,57561.820509982965,3236.372750803154,1748,Gobierno Autónomo Municipal de Okinawa Uno,Santa Cruz,GAM,municipal,13560292.0
match_exacto,Santa Cruz,Warnes,Warnes,Warnes,warnes,warnes,358678003.8381873,91844.03345089503,3905.2945560144262,1706,Gobierno Autónomo Municipal de Warnes,Santa Cruz,GAM,municipal,359415375.0
match_manual,Santa Cruz,Obispo Santistéban,General Saavedra,General Saavedra,general saavedra,general saavedra,51038647.73824258,20024.740620940385,2548.779467578729,1735,Gobierno Autónomo Municipal de General Agustín Saavedra,Santa Cruz,GAM,municipal,28924415.0
match_exacto,Santa Cruz,Obispo Santistéban,Fernández Alonso,Fernández Alonso,fernandez alonso,fernandez alonso,52177374.567198254,22856.22193309168,2282.852114401936,1753,Gobierno Autónomo Municipal de Fernández Alonso,Santa Cruz,GAM,municipal,19507502.0
match_exacto,Santa Cruz,Obispo Santistéban,Mineros,Mineros,mineros,mineros,83772316.20471726,33042.095519822644,2535.3209258311267,1736,Gobierno Autónomo Municipal de Mineros,Santa Cruz,GAM,municipal,33974300.0
match_exacto,Santa Cruz,Florida,Pampa Grande,Pampa Grande,pampa grande,pampa grande,24148498.60091524,11443.299705411257,2110.274066272686,1731,Gobierno Autónomo Municipal de Pampa Grande,Santa Cruz,GAM,municipal,11020084.0
match_exacto,Santa Cruz,Florida,Mairana,Mairana,mairana,mairana,24971704.235502243,11542.422181428525,2163.4717430177798,1732,Gobierno Autónomo Municipal de Mairana,Santa Cruz,GAM,municipal,15445949.0
match_exacto,Cochabamba,Carrasco,Puerto Villarroel,Puerto Villarroel,puerto villarroel,puerto villarroel,65015112.50341262,26684.099516897924,2436.4739181939144,1335,Gobierno Autónomo Municipal de Puerto Villarroel,Cochabamba,GAM,municipal,89805237.0
match_exacto,Santa Cruz,Sara,Colpa Bélgica,Colpa Bélgica,colpa belgica,colpa belgica,24520217.88928261,6738.683397463671,3638.7253181402784,1756,Gobierno Autónomo Municipal de Colpa Bélgica,Santa Cruz,GAM,municipal,26049039.0
match_exacto,Santa Cruz,Germán Busch,Puerto Suarez,Puerto Suarez,puerto suarez,puerto suarez,82191200.90314898,22602.39513299204,3636.393418464618,1743,Gobierno Autónomo Municipal de Puerto Suárez,Santa Cruz,GAM,municipal,25197005.0
match_exacto,Santa Cruz,Germán Busch,El Carmen Rivero Tórrez,El Carmen Rivero Tórrez,el carmen rivero torrez,el carmen rivero torrez,64132683.32058809,19237.680058524016,3333.701523545796,1751,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,Santa Cruz,GAM,municipal,20922082.0
match_exacto,Santa Cruz,Angel Sandoval,San Matías,San Matías,san matias,san matias,61607369.43730358,16176.992217288667,3808.3327611088657,1740,Gobierno Autónomo Municipal de San Matías,Santa Cruz,GAM,municipal,15400060.0
match_exacto,Cochabamba,Ayopaya,Ayopaya,Independencia,ayopaya,independencia,42888277.12580607,21466.38424663252,1997.927393502893,1310,Gobierno Autónomo Municipal de Independencia,Cochabamba,GAM,municipal,25066704.0
match_contiene,Santa Cruz,Velasco,San Ignacio,San Ignacio de Velasco,san ignacio,san ignacio de velasco,203894863.5182864,69650.4688874227,2927.401161474524,1707,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),Santa Cruz,GAM,municipal,77924456.0
match_exacto,Santa Cruz,Guarayos,Urubicha,Urubicha,urubicha,urubicha,31058606.18234334,14210.702245785324,2185.578562210382,1746,Gobierno Autónomo Municipal de Urubicha,Santa Cruz,GAM,municipal,6477432.0
match_exacto,Beni,Cercado,Trinidad,Trinidad,trinidad,trinidad,297060697.2927296,123602.2918137758,2403.359136255283,1801,Gobierno Autónomo Municipal de Trinidad,Beni,GAM,municipal,233143669.0
match_exacto,Beni,Moxos,San Ignacio,San Ignacio,san ignacio,san ignacio,59537014.15084471,24767.24114682577,2403.8613666292463,1811,Gobierno Autónomo Municipal de San Ignacio,Beni,GAM,municipal,30289005.0
match_exacto,Beni,Cercado,San Javier,San Javier,san javier,san javier,30333248.57019755,12329.518783322656,2460.2135008892137,1802,Gobierno Autónomo Municipal de San Javier,Beni,GAM,municipal,10934259.0
match_exacto,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro,san pedro,san pedro,69232655.4911809,27687.701723101283,2500.484012127901,1754,Gobierno Autónomo Municipal de San Pedro,Santa Cruz,GAM,municipal,20019625.0
match_exacto,Santa Cruz,Ñuflo De Chávez,San Antonio de Lomerio,San Antonio de Lomerio,san antonio de lomerio,san antonio de lomerio,26037720.66928889,12383.121218321869,2102.678332080276,1749,Gobierno Autónomo Municipal de San Antonio de Lomerio,Santa Cruz,GAM,municipal,6095105.0
match_exacto,Cochabamba,Carrasco,Pojo,Pojo,pojo,pojo,37263108.58679698,16745.833020830647,2225.2167772391062,1332,Gobierno Autónomo Municipal de Pojo,Cochabamba,GAM,municipal,14766564.0
match_exacto,Cochabamba,Carrasco,Entre Ríos,Entre Rios (Bulo Bulo),entre rios,entre rios bulo bulo,115400547.21378914,43313.91611822575,2664.283388710506,1345,Gobierno Autónomo Municipal de Entre Rios,Cochabamba,GAM,municipal,59456897.0
match_exacto,Cochabamba,Chapare,Colomi,Colomi,colomi,colomi,46472415.3837178,19694.610088639303,2359.651456645241,1313,Gobierno Autónomo Municipal de Colomi,Cochabamba,GAM,municipal,20489492.0
match_exacto,Cochabamba,Mizque,Alalay,Alalay,alalay,alalay,10095905.558005195,4810.6226108963365,2098.6692107456925,1344,Gobierno Autónomo Municipal de Alalay,Cochabamba,GAM,municipal,3528141.0
match_exacto,Cochabamba,Mizque,Vila Vila,Vila Vila,vila vila,vila vila,14784755.666898742,7150.084911537971,2067.7734390315886,1343,Gobierno Autónomo Municipal de Vila Vila,Cochabamba,GAM,municipal,5177409.0
match_exacto,La Paz,Abel Iturralde,Ixiamas,Ixiamas,ixiamas,ixiamas,36642270.93526375,15857.659021669106,2310.6986274072974,1267,Gobierno Autónomo Municipal de Ixiamas,La Paz,GAM,municipal,23227708.0
match_exacto,La Paz,Muñecas,Ayata,Ayata,ayata,ayata,14629642.176582463,8503.715893513097,1720.3822846130615,1236,Gobierno Autónomo Municipal de Ayata,La Paz,GAM,municipal,9509993.0
match_exacto,Potosí,Antonio Quijarro,Uyuni,Uyuni (Thola Pampa),uyuni,uyuni thola pampa,99456557.17480418,40108.76131382449,2479.671620786852,1530,Gobierno Autónomo Municipal de Uyuni,Potosí,GAM,municipal,61108753.0
match_exacto,La Paz,Pacajes,Waldo Ballivian,Waldo Ballivian,waldo ballivian,waldo ballivian,6196439.173677234,3046.4710719720288,2033.9727597236567,1243,Gobierno Autónomo Municipal de Waldo Ballivián,La Paz,GAM,municipal,6363941.0
match_exacto,Oruro,Sajama,Curahuara de Carangas,Curahuara de Carangas,curahuara de carangas,curahuara de carangas,10361359.322033938,4365.946918839155,2373.221551852692,1416,Gobierno Autónomo Municipal de Curahuara de Carangas,Oruro,GAM,municipal,7523030.0
match_exacto,Beni,Mamoré,San Joaquín,San Joaquín,san joaquin,san joaquin,20467841.502740253,6330.806033971355,3233.054589401256,1814,Gobierno Autónomo Municipal de San Joaquín,Beni,GAM,municipal,9478989.0
match_exacto,Oruro,Carangas,Choquecota,Choquecota,choquecota,choquecota,5232633.769691568,2592.2223120989484,2018.5898968883776,1415,Gobierno Autónomo Municipal de Choquecota,Oruro,GAM,municipal,3413990.0
match_exacto,La Paz,Inquisivi,Cajuata,Cajuata,cajuata,cajuata,21459822.368295245,10833.410075325512,1980.892647752046,1220,Gobierno Autónomo Municipal de Cajuata,La Paz,GAM,municipal,16790899.0
match_exacto,La Paz,Inquisivi,Inquisivi,Inquisivi,inquisivi,inquisivi,29881104.43568495,17200.319032281514,1737.241290676305,1218,Gobierno Autónomo Municipal de Inquisivi,La Paz,GAM,municipal,23286166.0
match_contiene,La Paz,Sud Yungas,Irupana,Irupana,irupana,irupana,40113355.20420665,20862.666862314876,1922.7338225231945,1257,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),La Paz,GAM,municipal,26478359.0
match_contiene,La Paz,Sud Yungas,Chulumani,Chulumani,chulumani,chulumani,34751310.22013559,16094.117927961994,2159.255348797868,1256,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),La Paz,GAM,municipal,29064222.0
match_contiene,Oruro,Poopó,Poopó,Poopó,poopo,poopo,10871563.4666096,3923.8880202486994,2770.6100200893475,1408,Gobierno Autónomo Municipal de Poopó (Villa Poopó),Oruro,GAM,municipal,15738980.0
match_exacto,Beni,Mamoré,San Ramón,San Ramón,san ramon,san ramon,20649007.762152005,8544.736496711384,2416.576306372841,1815,Gobierno Autónomo Municipal de San Ramón,Beni,GAM,municipal,7378760.0
match_exacto,La Paz,Ingavi,Tiahuanacu,Tiahuanacu,tiahuanacu,tiahuanacu,33113550.83660189,15854.908631552722,2088.536213365676,1208,Gobierno Autónomo Municipal de Tiahuanacu,La Paz,GAM,municipal,13479705.0
match_exacto,La Paz,Camacho,Puerto Acosta,Puerto Acosta,puerto acosta,puerto acosta,24426686.74711827,12185.426669446531,2004.5819822103724,1246,Gobierno Autónomo Municipal de Puerto Acosta,La Paz,GAM,municipal,17894764.0
match_exacto,La Paz,Camacho,Escoma,Escoma,escoma,escoma,13729240.771375192,6806.273483478907,2017.1450360760016,1283,Gobierno Autónomo Municipal de Escoma,La Paz,GAM,municipal,8340439.0
match_exacto,La Paz,Pacajes,Charaña,Charaña,charana,charana,21741949.42699773,10139.145878359075,2144.357097514851,1242,Gobierno Autónomo Municipal de Charaña,La Paz,GAM,municipal,5100585.0
match_exacto,La Paz,Omasuyos,Achacachi,Achacachi,achacachi,achacachi,90223775.24943128,44450.98554756375,2029.7362170494375,1224,Gobierno Autónomo Municipal de Achacachi,La Paz,GAM,municipal,45067967.0
match_exacto,La Paz,Ingavi,Taraco,Taraco,taraco,taraco,10046593.303942902,5015.549499518713,2003.089253711276,1280,Gobierno Autónomo Municipal de Taraco,La Paz,GAM,municipal,10836830.0
match_exacto,La Paz,Ingavi,La (Marka) San Andrés de Machaca,San Andrés de Machaca,la marka san andres de machaca,san andres de machaca,22803075.93165877,12421.742359704367,1835.7389222329248,1278,Gobierno Autónomo Municipal de San Andrés de Machaca,La Paz,GAM,municipal,7853726.0
match_exacto,Oruro,Abaroa,Challapata,Challapata,challapata,challapata,55067270.49910943,24682.38089807253,2231.035600921696,1404,Gobierno Autónomo Municipal de Challapata,Oruro,GAM,municipal,47320012.0
match_exacto,Oruro,Litoral,Escara,Escara,escara,escara,11999127.5764683,5169.665645176315,2321.064532996324,1419,Gobierno Autónomo Municipal de Escara,Oruro,GAM,municipal,6934522.0
match_exacto,Oruro,San Pedro de Totora,Totora,San Pedro de Totora,totora,san pedro de totora,9458570.117638215,4816.84548278404,1963.6440802272436,1413,Gobierno Autónomo Municipal de Totora,Oruro,GAM,municipal,9667747.0
match_exacto,Oruro,Sajama,Turco,Turco,turco,turco,12384898.372612031,5723.16348452519,2163.995211057564,1417,Gobierno Autónomo Municipal de Turco,Oruro,GAM,municipal,9552263.0
match_exacto,Oruro,Sabaya,Coipasa,Coipasa,coipasa,coipasa,2099247.1935328688,832.5974947378335,2521.322976348704,1432,Gobierno Autónomo Municipal de Coipasa,Oruro,GAM,municipal,3541469.0
match_manual,Oruro,Sabaya,Chipaya,Chipaya,chipaya,chipaya,3955226.941907255,1452.9815429939113,2722.145343813104,3401,Gobierno Autónomo Indígena Originario Campesino de la Nación Originaria Uru,Oruro,GAIOC,indigena_originario_campesino,3559849.0
match_exacto,Potosí,Rafael Bustillo,Chayanta,Chayanta,chayanta,chayanta,49967266.104510985,25585.26707207089,1952.9702763609491,1506,Gobierno Autónomo Municipal de Chayanta,Potosí,GAM,municipal,18383004.0
match_manual,Oruro,Ladislao Cabrera,Salinas de Garcí Mendoza,Salinas de Garcí Mendoza,salinas de garci mendoza,salinas de garci mendoza,30615905.375742257,13948.807557439592,2194.8761748751253,3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,Oruro,GAIOC,indigena_originario_campesino,20361054.0
match_exacto,Potosí,Sur Chichas,Atocha,Atocha,atocha,atocha,27487569.778662253,9067.773660002713,3031.347143114954,1520,Gobierno Autónomo Municipal de Atocha,Potosí,GAM,municipal,21445708.0
match_exacto,Potosí,Nor Lipez,San Pedro de Quemes,San Pedro de Quemes,san pedro de quemes,san pedro de quemes,5092748.570233534,1797.4970299687473,2833.2444979461693,1522,Gobierno Autónomo Municipal de San Pedro de Quemes,Potosí,GAM,municipal,5985878.0
match_exacto,Santa Cruz,Ñuflo De Chávez,San Julián,San Julián,san julian,san julian,135665144.37636155,55440.06814391947,2447.0594809548584,1739,Gobierno Autónomo Municipal de San Julián,Santa Cruz,GAM,municipal,105893072.0
match_exacto,Santa Cruz,Guarayos,El Puente,El Puente,el puente,el puente,50456442.660849005,19320.727284570745,2611.5188066001424,1747,Gobierno Autónomo Municipal de El Puente,Santa Cruz,GAM,municipal,20523153.0
match_exacto,Santa Cruz,Manuel María Caballero,Comarapa,Comarapa,comarapa,comarapa,50258353.56672917,25384.55193605636,1979.87948313328,1741,Gobierno Autónomo Municipal de Comarapa,Santa Cruz,GAM,municipal,24151388.0
match_exacto,Tarija,Arce,Bermejo,Bermejo,bermejo,bermejo,88663934.75569001,36416.775239177216,2434.7003317390177,1603,Gobierno Autónomo Municipal de Bermejo,Tarija,GAM,municipal,92477448.0
match_exacto,Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,villa charcas,villa charcas,22970624.64424024,11708.60895679085,1961.85770051852,1129,Gobierno Autónomo Municipal de Villa Charcas,Chuquisaca,GAM,municipal,17118963.0
match_exacto,Tarija,O'Connor,Entre Ríos,Entre Rios (La Moreta),entre rios,entre rios la moreta,61232621.379733786,24899.34711788497,2459.205901657998,1611,Gobierno Autónomo Municipal de Entre Ríos,Tarija,GAM,municipal,33960713.0
match_exacto,Potosí,Rafael Bustillo,Uncía,Uncía,uncia,uncia,50486836.84340346,19936.768213575804,2532.3480868391093,1505,Gobierno Autónomo Municipal de Uncía,Potosí,GAM,municipal,42020650.0
match_exacto,La Paz,Murillo,Mecapaca,Mecapaca,mecapaca,mecapaca,47939481.30448392,11701.41970781905,4096.894436873339,1203,Gobierno Autónomo Municipal de Mecapaca,La Paz,GAM,municipal,27231767.0
match_exacto,Cochabamba,Campero,Pasorapa,Pasorapa,pasorapa,pasorapa,24710836.58326897,10740.727138859686,2300.6670092070185,1308,Gobierno Autónomo Municipal de Pasorapa,Cochabamba,GAM,municipal,6595000.0
match_exacto,Potosí,Modesto Omiste,Villazón,Villazón,villazon,villazon,170575260.51368594,66618.52578904263,2560.4778624768373,1537,Gobierno Autónomo Municipal de Villazón,Potosí,GAM,municipal,72813971.0
match_exacto,Tarija,Arce,Padcaya,Padcaya,padcaya,padcaya,42161054.36299631,21064.155134711207,2001.5544935633304,1602,Gobierno Autónomo Municipal de Padcaya,Tarija,GAM,municipal,38045325.0
match_contiene,La Paz,Bautista Saavedra,Charazani,Charazani,charazani,charazani,30334016.74109964,15093.593326573477,2009.727974298485,1269,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),La Paz,GAM,municipal,15766181.0
match_exacto,Cochabamba,Mizque,Mizque,Mizque,mizque,mizque,59898369.409551375,28127.56715131931,2129.5254256193957,1342,Gobierno Autónomo Municipal de Mizque,Cochabamba,GAM,municipal,26652742.0
match_manual,Santa Cruz,Vallegrande,Postrervalle,Postrervalle,postrervalle,postrervalle,5803270.312874883,2863.7243884556733,2026.4765479070509,1728,Gobierno Autónomo Municipal de Postrer Valle,Santa Cruz,GAM,municipal,1757150.0
match_exacto,Santa Cruz,Cordillera,Cabezas,Cabezas,cabezas,cabezas,80448869.79335797,31636.073928023976,2542.947332099084,1720,Gobierno Autónomo Municipal de Cabezas,Santa Cruz,GAM,municipal,35215475.0
match_contiene,Santa Cruz,Velasco,San Miguel,San Miguel de Velasco,san miguel,san miguel de velasco,32332097.55311001,11377.00797998108,2841.880537484142,1708,Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco),Santa Cruz,GAM,municipal,21771696.0
match_exacto,Santa Cruz,Velasco,San Rafael,San Rafael,san rafael,san rafael,14123454.41389496,4607.336405352345,3065.427216794445,1709,Gobierno Autónomo Municipal de San Rafael,Santa Cruz,GAM,municipal,14731530.0
match_contiene,Cochabamba,Mizque,TIOC Raqaypampa,Raqaypampa,tioc raqaypampa,raqaypampa,7746636.897716792,3378.7656047439377,2292.741729950183,3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,Cochabamba,GAIOC,indigena_originario_campesino,7759242.0
